Year,Month,Date,Flow
2014,8,8/25/2014,3808
2014,8,8/26/2014,3365
2014,8,8/27/2014,3534
2014,8,8/28/2014,3118
2014,8,8/29/2014,3170
2014,8,8/30/2014,3963
2014,8,8/31/2014,3187
2014,9,9/1/2014,3129
2014,9,9/2/2014,3205
2014,9,9/3/2014,3333
2014,9,9/4/2014,3921
2014,9,9/5/2014,4732
2014,9,9/6/2014,3234
2014,9,9/7/2014,2634
2014,9,9/8/2014,4691
2014,9,9/9/2014,4571
2014,9,9/10/2014,2628
2014,9,9/11/2014,4067
2014,9,9/12/2014,2971
2014,9,9/13/2014,3058
2014,9,9/14/2014,1741
2014,9,9/15/2014,1981
2014,9,9/16/2014,2750
2014,9,9/17/2014,2941
2014,9,9/18/2014,3439
2014,9,9/19/2014,2972
2014,9,9/20/2014,2781
2014,9,9/21/2014,2809
2014,9,9/22/2014,3144
2014,9,9/23/2014,2836
2014,9,9/24/2014,2658
2014,9,9/25/2014,4543
2014,9,9/26/2014,3386
2014,9,9/27/2014,3645
2014,9,9/28/2014,3554
2014,9,9/29/2014,3058
2014,9,9/30/2014,1620
2014,10,10/1/2014,3662
2014,10,10/2/2014,3496
2014,10,10/3/2014,4190
2014,10,10/4/2014,4207
2014,10,10/5/2014,4407
2014,10,10/6/2014,4322
2014,10,10/7/2014,4259
2014,10,10/8/2014,4724
2014,10,10/9/2014,5133
2014,10,10/10/2014,4491
2014,10,10/11/2014,3953
2014,10,10/12/2014,4856
2014,10,10/13/2014,3681
2014,10,10/14/2014,3302
2014,10,10/15/2014,5169
2014,10,10/16/2014,3961
2014,10,10/17/2014,3744
2014,10,10/18/2014,4538
2014,10,10/19/2014,3660
2014,10,10/20/2014,3259
2014,10,10/21/2014,5543
2014,10,10/22/2014,4163
2014,10,10/23/2014,3840
2014,10,10/24/2014,5039
2014,10,10/25/2014,4633
2014,10,10/26/2014,5796
2014,10,10/27/2014,7231
2014,10,10/28/2014,6421
2014,10,10/29/2014,6710
2014,10,10/30/2014,5763
2014,10,10/31/2014,8186
2014,11,11/1/2014,7872
2014,11,11/2/2014,8536
2014,11,11/3/2014,8165
2014,11,11/4/2014,8453
2014,11,11/5/2014,6847
2014,11,11/6/2014,6261
2014,11,11/7/2014,5683
2014,11,11/8/2014,6239
2014,11,11/9/2014,4968
2014,11,11/10/2014,4990
2014,11,11/11/2014,5302
2014,11,11/12/2014,5218
2014,11,11/13/2014,6427
2014,11,11/14/2014,5508
2014,11,11/15/2014,6091
2014,11,11/16/2014,5618
2014,11,11/17/2014,5452
2014,11,11/18/2014,3324
2014,11,11/19/2014,3946
2014,11,11/20/2014,4540
2014,11,11/21/2014,4419
2014,11,11/22/2014,4740
2014,11,11/23/2014,5781
2014,11,11/24/2014,4584
2014,11,11/25/2014,5221
2014,11,11/26/2014,3971
2014,11,11/27/2014,2557
2014,11,11/28/2014,2611
2014,11,11/29/2014,3685
2014,11,11/30/2014,6002
2014,12,12/1/2014,6159
2014,12,12/2/2014,12446
2014,12,12/3/2014,17889
2014,12,12/4/2014,22137
2014,12,12/5/2014,26305
2014,12,12/6/2014,32443
2014,12,12/7/2014,23919
2014,12,12/8/2014,19458
2014,12,12/9/2014,15317
2014,12,12/10/2014,10722
2014,12,12/11/2014,18050
2014,12,12/12/2014,32032
2014,12,12/13/2014,47803
2014,12,12/14/2014,51664
2014,12,12/15/2014,58997
2014,12,12/16/2014,55882
2014,12,12/17/2014,52660
2014,12,12/18/2014,51793
2014,12,12/19/2014,53648
2014,12,12/20/2014,53735
2014,12,12/21/2014,50770
2014,12,12/22/2014,50148
2014,12,12/23/2014,48600
2014,12,12/24/2014,44684
2014,12,12/25/2014,38463
2014,12,12/26/2014,32420
2014,12,12/27/2014,29119
2014,12,12/28/2014,25705
2014,12,12/29/2014,21981
2014,12,12/30/2014,18616
2014,12,12/31/2014,15150
2015,1,1/1/2015,12876
2015,1,1/2/2015,10485
2015,1,1/3/2015,9209
2015,1,1/4/2015,7762
2015,1,1/5/2015,7794
2015,1,1/6/2015,7465
2015,1,1/7/2015,6146
2015,1,1/8/2015,5878
2015,1,1/9/2015,6269
2015,1,1/10/2015,6259
2015,1,1/11/2015,5342
2015,1,1/12/2015,5700
2015,1,1/13/2015,5496
2015,1,1/14/2015,4935
2015,1,1/15/2015,4433
2015,1,1/16/2015,4677
2015,1,1/17/2015,4923
2015,1,1/18/2015,4705
2015,1,1/19/2015,5217
2015,1,1/20/2015,4984
2015,1,1/21/2015,5339
2015,1,1/22/2015,5170
2015,1,1/23/2015,4668
2015,1,1/24/2015,4882
2015,1,1/25/2015,4983
2015,1,1/26/2015,5113
2015,1,1/27/2015,6173
2015,1,1/28/2015,5432
2015,1,1/29/2015,5321
2015,1,1/30/2015,4811
2015,1,1/31/2015,5145
2015,2,2/1/2015,5599
2015,2,2/2/2015,5853
2015,2,2/3/2015,6154
2015,2,2/4/2015,6972
2015,2,2/5/2015,7561
2015,2,2/6/2015,10434
2015,2,2/7/2015,16125
2015,2,2/8/2015,25076
2015,2,2/9/2015,40632
2015,2,2/10/2015,40894
2015,2,2/11/2015,37715
2015,2,2/12/2015,34501
2015,2,2/13/2015,29472
2015,2,2/14/2015,26143
2015,2,2/15/2015,21526
2015,2,2/16/2015,17644
2015,2,2/17/2015,15173
2015,2,2/18/2015,13735
2015,2,2/19/2015,12412
2015,2,2/20/2015,11424
2015,2,2/21/2015,10334
2015,2,2/22/2015,9802
2015,2,2/23/2015,10487
2015,2,2/24/2015,9809
2015,2,2/25/2015,9180
2015,2,2/26/2015,8027
2015,2,2/27/2015,6185
2015,2,2/28/2015,6342
2015,3,3/1/2015,5091
2015,3,3/2/2015,4935
2015,3,3/3/2015,5197
2015,3,3/4/2015,5337
2015,3,3/5/2015,5948
2015,3,3/6/2015,5240
2015,3,3/7/2015,4912
2015,3,3/8/2015,5056
2015,3,3/9/2015,4681
2015,3,3/10/2015,4833
2015,3,3/11/2015,6387
2015,3,3/12/2015,6629
2015,3,3/13/2015,6000
2015,3,3/14/2015,5339
2015,3,3/15/2015,4730
2015,3,3/16/2015,6281
2015,3,3/17/2015,5376
2015,3,3/18/2015,7219
2015,3,3/19/2015,6605
2015,3,3/20/2015,6209
2015,3,3/21/2015,6513
2015,3,3/22/2015,5572
2015,3,3/23/2015,6521
2015,3,3/24/2015,7188
2015,3,3/25/2015,7642
2015,3,3/26/2015,7813
2015,3,3/27/2015,6878
2015,3,3/28/2015,7897
2015,3,3/29/2015,6475
2015,3,3/30/2015,5875
2015,3,3/31/2015,5272
2015,4,4/1/2015,5804
2015,4,4/2/2015,5615
2015,4,4/3/2015,4460
2015,4,4/4/2015,4408
2015,4,4/5/2015,5583
2015,4,4/6/2015,6420
2015,4,4/7/2015,10840
2015,4,4/8/2015,12283
2015,4,4/9/2015,10653
2015,4,4/10/2015,9885
2015,4,4/11/2015,10521
2015,4,4/12/2015,6395
2015,4,4/13/2015,6325
2015,4,4/14/2015,7395
2015,4,4/15/2015,7475
2015,4,4/16/2015,6216
2015,4,4/17/2015,5997
2015,4,4/18/2015,5133
2015,4,4/19/2015,4774
2015,4,4/20/2015,5681
2015,4,4/21/2015,5403
2015,4,4/22/2015,5077
2015,4,4/23/2015,4007
2015,4,4/24/2015,4010
2015,4,4/25/2015,7922
2015,4,4/26/2015,8567
2015,4,4/27/2015,8074
2015,4,4/28/2015,7371
2015,4,4/29/2015,7433
2015,4,4/30/2015,4821
2015,5,5/1/2015,4216
2015,5,5/2/2015,3618
2015,5,5/3/2015,4361
2015,5,5/4/2015,4744
2015,5,5/5/2015,6527
2015,5,5/6/2015,5689
2015,5,5/7/2015,6262
2015,5,5/8/2015,5340
2015,5,5/9/2015,6498
2015,5,5/10/2015,5199
2015,5,5/11/2015,6737
2015,5,5/12/2015,6616
2015,5,5/13/2015,6404
2015,5,5/14/2015,6438
2015,5,5/15/2015,6380
2015,5,5/16/2015,6072
2015,5,5/17/2015,6554
2015,5,5/18/2015,6238
2015,5,5/19/2015,6973
2015,5,5/20/2015,6910
2015,5,5/21/2015,7475
2015,5,5/22/2015,7283
2015,5,5/23/2015,7273
2015,5,5/24/2015,6409
2015,5,5/25/2015,6833
2015,5,5/26/2015,6165
2015,5,5/27/2015,6081
2015,5,5/28/2015,4974
2015,5,5/29/2015,4997
2015,5,5/30/2015,4068
2015,5,5/31/2015,3842
2015,6,6/1/2015,4600
2015,6,6/2/2015,5050
2015,6,6/3/2015,5216
2015,6,6/4/2015,5484
2015,6,6/5/2015,5301
2015,6,6/6/2015,5340
2015,6,6/7/2015,4861
2015,6,6/8/2015,6510
2015,6,6/9/2015,5225
2015,6,6/10/2015,7234
2015,6,6/11/2015,5323
2015,6,6/12/2015,5477
2015,6,6/13/2015,4425
2015,6,6/14/2015,5005
2015,6,6/15/2015,3624
2015,6,6/16/2015,4218
2015,6,6/17/2015,4635
2015,6,6/18/2015,4243
2015,6,6/19/2015,4303
2015,6,6/20/2015,4456
2015,6,6/21/2015,3732
2015,6,6/22/2015,4961
2015,6,6/23/2015,4449
2015,6,6/24/2015,3994
2015,6,6/25/2015,5210
2015,6,6/26/2015,4633
2015,6,6/27/2015,3974
2015,6,6/28/2015,3845
2015,6,6/29/2015,4568
2015,6,6/30/2015,3998
2015,7,7/1/2015,3463
2015,7,7/2/2015,3439
2015,7,7/3/2015,3580
2015,7,7/4/2015,3860
2015,7,7/5/2015,4283
2015,7,7/6/2015,4587
2015,7,7/7/2015,4581
2015,7,7/8/2015,4023
2015,7,7/9/2015,5208
2015,7,7/10/2015,5341
2015,7,7/11/2015,5222
2015,7,7/12/2015,5770
2015,7,7/13/2015,5652
2015,7,7/14/2015,5184
2015,7,7/15/2015,5304
2015,7,7/16/2015,5339
2015,7,7/17/2015,5612
2015,7,7/18/2015,5413
2015,7,7/19/2015,5850
2015,7,7/20/2015,5308
2015,7,7/21/2015,5119
2015,7,7/22/2015,4806
2015,7,7/23/2015,4630
2015,7,7/24/2015,4781
2015,7,7/25/2015,4445
2015,7,7/26/2015,4185
2015,7,7/27/2015,5049
2015,7,7/28/2015,4849
2015,7,7/29/2015,4657
2015,7,7/30/2015,3982
2015,7,7/31/2015,4149
2015,8,8/1/2015,4181
2015,8,8/2/2015,4156
2015,8,8/3/2015,4190
2015,8,8/4/2015,4336
2015,8,8/5/2015,5088
2015,8,8/6/2015,4746
2015,8,8/7/2015,5484
2015,8,8/8/2015,5165
2015,8,8/9/2015,5014
2015,8,8/10/2015,4690
2015,8,8/11/2015,4938
2015,8,8/12/2015,4973
2015,8,8/13/2015,4623
2015,8,8/14/2015,5186
2015,8,8/15/2015,5066
2015,8,8/16/2015,4722
2015,8,8/17/2015,4227
2015,8,8/18/2015,3672
2015,8,8/19/2015,2990
2015,8,8/20/2015,3954
2015,8,8/21/2015,4248
2015,8,8/22/2015,4588
2015,8,8/23/2015,5011
2015,8,8/24/2015,5715
2015,8,8/25/2015,5707
2015,8,8/26/2015,4781
2015,8,8/27/2015,5039
2015,8,8/28/2015,3137
2015,8,8/29/2015,3268
2015,8,8/30/2015,3095
2015,8,8/31/2015,2582
2015,9,9/1/2015,3394
2015,9,9/2/2015,4144
2015,9,9/3/2015,4406
2015,9,9/4/2015,4256
2015,9,9/5/2015,4913
2015,9,9/6/2015,4730
2015,9,9/7/2015,4691
2015,9,9/8/2015,4260
2015,9,9/9/2015,3974
2015,9,9/10/2015,3978
2015,9,9/11/2015,4109
2015,9,9/12/2015,4145
2015,9,9/13/2015,4053
2015,9,9/14/2015,4153
2015,9,9/15/2015,4893
2015,9,9/16/2015,5488
2015,9,9/17/2015,5315
2015,9,9/18/2015,4974
2015,9,9/19/2015,4990
2015,9,9/20/2015,5740
2015,9,9/21/2015,5940
2015,9,9/22/2015,5990
2015,9,9/23/2015,5586
2015,9,9/24/2015,5282
2015,9,9/25/2015,5145
2015,9,9/26/2015,5437
2015,9,9/27/2015,5034
2015,9,9/28/2015,5103
2015,9,9/29/2015,5143
2015,9,9/30/2015,5506
2015,10,10/1/2015,6437
2015,10,10/2/2015,6360
2015,10,10/3/2015,5980
2015,10,10/4/2015,6190
2015,10,10/5/2015,6261
2015,10,10/6/2015,4701
2015,10,10/7/2015,4733
2015,10,10/8/2015,4762
2015,10,10/9/2015,4704
2015,10,10/10/2015,4516
2015,10,10/11/2015,3958
2015,10,10/12/2015,4135
2015,10,10/13/2015,3867
2015,10,10/14/2015,3645
2015,10,10/15/2015,3685
2015,10,10/16/2015,4018
2015,10,10/17/2015,4277
2015,10,10/18/2015,5048
2015,10,10/19/2015,5323
2015,10,10/20/2015,5137
2015,10,10/21/2015,4493
2015,10,10/22/2015,4489
2015,10,10/23/2015,4490
2015,10,10/24/2015,4135
2015,10,10/25/2015,3827
2015,10,10/26/2015,4198
2015,10,10/27/2015,4426
2015,10,10/28/2015,4910
2015,10,10/29/2015,5040
2015,10,10/30/2015,4832
2015,10,10/31/2015,4288
2015,11,11/1/2015,4838
2015,11,11/2/2015,9889
2015,11,11/3/2015,9470
2015,11,11/4/2015,9381
2015,11,11/5/2015,8155
2015,11,11/6/2015,7198
2015,11,11/7/2015,2310
2015,11,11/8/2015,2889
2015,11,11/9/2015,4836
2015,11,11/10/2015,5263
2015,11,11/11/2015,5414
2015,11,11/12/2015,5238
2015,11,11/13/2015,4433
2015,11,11/14/2015,2451
2015,11,11/15/2015,3376
2015,11,11/16/2015,4309
2015,11,11/17/2015,4072
2015,11,11/18/2015,3720
2015,11,11/19/2015,3529
2015,11,11/20/2015,2453
2015,11,11/21/2015,2410
2015,11,11/22/2015,3513
2015,11,11/23/2015,3324
2015,11,11/24/2015,4204
2015,11,11/25/2015,4614
2015,11,11/26/2015,4757
2015,11,11/27/2015,4629
2015,11,11/28/2015,4404
2015,11,11/29/2015,3983
2015,11,11/30/2015,4010
2015,12,12/1/2015,4272
2015,12,12/2/2015,4705
2015,12,12/3/2015,5544
2015,12,12/4/2015,6099
2015,12,12/5/2015,6313
2015,12,12/6/2015,6360
2015,12,12/7/2015,6603
2015,12,12/8/2015,5969
2015,12,12/9/2015,6047
2015,12,12/10/2015,6839
2015,12,12/11/2015,8397
2015,12,12/12/2015,9356
2015,12,12/13/2015,12535
2015,12,12/14/2015,13129
2015,12,12/15/2015,11404
2015,12,12/16/2015,10534
2015,12,12/17/2015,9141
2015,12,12/18/2015,6336
2015,12,12/19/2015,7437
2015,12,12/20/2015,9056
2015,12,12/21/2015,14539
2015,12,12/22/2015,17944
2015,12,12/23/2015,18226
2015,12,12/24/2015,21379
2015,12,12/25/2015,20983
2015,12,12/26/2015,14134
2015,12,12/27/2015,8011
2015,12,12/28/2015,5922
2015,12,12/29/2015,3563
2015,12,12/30/2015,3070
2015,12,12/31/2015,2860
2016,1,1/1/2016,3611
2016,1,1/2/2016,3790
2016,1,1/3/2016,4240
2016,1,1/4/2016,5405
2016,1,1/5/2016,11263
2016,1,1/6/2016,13227
2016,1,1/7/2016,19416
2016,1,1/8/2016,27181
2016,1,1/9/2016,27455
2016,1,1/10/2016,18049
2016,1,1/11/2016,13359
2016,1,1/12/2016,11869
2016,1,1/13/2016,10470
2016,1,1/14/2016,10444
2016,1,1/15/2016,15007
2016,1,1/16/2016,20483
2016,1,1/17/2016,27424
2016,1,1/18/2016,33377
2016,1,1/19/2016,40792
2016,1,1/20/2016,45990
2016,1,1/21/2016,50085
2016,1,1/22/2016,51570
2016,1,1/23/2016,53300
2016,1,1/24/2016,51241
2016,1,1/25/2016,49853
2016,1,1/26/2016,48338
2016,1,1/27/2016,44133
2016,1,1/28/2016,38454
2016,1,1/29/2016,33137
2016,1,1/30/2016,34843
2016,1,1/31/2016,38917
2016,2,2/1/2016,42029
2016,2,2/2/2016,42112
2016,2,2/3/2016,37565
2016,2,2/4/2016,31614
2016,2,2/5/2016,26809
2016,2,2/6/2016,22876
2016,2,2/7/2016,19882
2016,2,2/8/2016,17501
2016,2,2/9/2016,15524
2016,2,2/10/2016,15027
2016,2,2/11/2016,14052
2016,2,2/12/2016,12781
2016,2,2/13/2016,12263
2016,2,2/14/2016,12014
2016,2,2/15/2016,11537
2016,2,2/16/2016,10474
2016,2,2/17/2016,12411
2016,2,2/18/2016,13917
2016,2,2/19/2016,14354
2016,2,2/20/2016,14612
2016,2,2/21/2016,15313
2016,2,2/22/2016,13306
2016,2,2/23/2016,14471
2016,2,2/24/2016,15287
2016,2,2/25/2016,14283
2016,2,2/26/2016,12879
2016,2,2/27/2016,11760
2016,2,2/28/2016,10816
2016,2,2/29/2016,10017
2016,3,3/1/2016,9092
2016,3,3/2/2016,8488
2016,3,3/3/2016,8331
2016,3,3/4/2016,10619
2016,3,3/5/2016,18640
2016,3,3/6/2016,33154
2016,3,3/7/2016,51560
2016,3,3/8/2016,63475
2016,3,3/9/2016,70363
2016,3,3/10/2016,68295
2016,3,3/11/2016,69509
2016,3,3/12/2016,74739
2016,3,3/13/2016,93914
2016,3,3/14/2016,148085
2016,3,3/15/2016,164899
2016,3,3/16/2016,137885
2016,3,3/17/2016,110218
2016,3,3/18/2016,90615
2016,3,3/19/2016,77627
2016,3,3/20/2016,69175
2016,3,3/21/2016,65448
2016,3,3/22/2016,63916
2016,3,3/23/2016,63485
2016,3,3/24/2016,62972
2016,3,3/25/2016,59699
2016,3,3/26/2016,56763
2016,3,3/27/2016,54402
2016,3,3/28/2016,49756
2016,3,3/29/2016,44704
2016,3,3/30/2016,39260
2016,3,3/31/2016,34197
2016,4,4/1/2016,32003
2016,4,4/2/2016,28623
2016,4,4/3/2016,25828
2016,4,4/4/2016,23926
2016,4,4/5/2016,22806
2016,4,4/6/2016,21991
2016,4,4/7/2016,21160
2016,4,4/8/2016,21135
2016,4,4/9/2016,27766
2016,4,4/10/2016,29575
2016,4,4/11/2016,29575
2016,4,4/12/2016,29413
2016,4,4/13/2016,27842
2016,4,4/14/2016,20773
2016,4,4/15/2016,19466
2016,4,4/16/2016,19095
2016,4,4/17/2016,19208
2016,4,4/18/2016,19715
2016,4,4/19/2016,18321
2016,4,4/20/2016,16600
2016,4,4/21/2016,15933
2016,4,4/22/2016,17617
2016,4,4/23/2016,17913
2016,4,4/24/2016,16642
2016,4,4/25/2016,17091
2016,4,4/26/2016,16095
2016,4,4/27/2016,13682
2016,4,4/28/2016,13233
2016,4,4/29/2016,12295
2016,4,4/30/2016,10895
2016,5,5/1/2016,10300
2016,5,5/2/2016,9359
2016,5,5/3/2016,8481
2016,5,5/4/2016,8844
2016,5,5/5/2016,9401
2016,5,5/6/2016,11869
2016,5,5/7/2016,12962
2016,5,5/8/2016,14185
2016,5,5/9/2016,15179
2016,5,5/10/2016,16325
2016,5,5/11/2016,15071
2016,5,5/12/2016,14264
2016,5,5/13/2016,12915
2016,5,5/14/2016,12191
2016,5,5/15/2016,11704
2016,5,5/16/2016,10962
2016,5,5/17/2016,11632
2016,5,5/18/2016,11831
2016,5,5/19/2016,11519
2016,5,5/20/2016,11966
2016,5,5/21/2016,13940
2016,5,5/22/2016,13320
2016,5,5/23/2016,13454
2016,5,5/24/2016,14046
2016,5,5/25/2016,15027
2016,5,5/26/2016,13498
2016,5,5/27/2016,12041
2016,5,5/28/2016,10972
2016,5,5/29/2016,10250
2016,5,5/30/2016,9823
2016,5,5/31/2016,9447
2016,6,6/1/2016,6857
2016,6,6/2/2016,7173
2016,6,6/3/2016,6975
2016,6,6/4/2016,7967
2016,6,6/5/2016,7489
2016,6,6/6/2016,7012
2016,6,6/7/2016,6944
2016,6,6/8/2016,6731
2016,6,6/9/2016,6863
2016,6,6/10/2016,6664
2016,6,6/11/2016,6396
2016,6,6/12/2016,5892
2016,6,6/13/2016,6206
2016,6,6/14/2016,7488
2016,6,6/15/2016,7412
2016,6,6/16/2016,7493
2016,6,6/17/2016,6554
2016,6,6/18/2016,7078
2016,6,6/19/2016,7049
2016,6,6/20/2016,7796
2016,6,6/21/2016,7736
2016,6,6/22/2016,6848
2016,6,6/23/2016,6915
2016,6,6/24/2016,6676
2016,6,6/25/2016,6394
2016,6,6/26/2016,6746
2016,6,6/27/2016,6840
2016,6,6/28/2016,6745
2016,6,6/29/2016,8109
2016,6,6/30/2016,8423
2016,7,7/1/2016,6394
2016,7,7/2/2016,6015
2016,7,7/3/2016,7310
2016,7,7/4/2016,6763
2016,7,7/5/2016,6880
2016,7,7/6/2016,6952
2016,7,7/7/2016,6559
2016,7,7/8/2016,6560
2016,7,7/9/2016,6482
2016,7,7/10/2016,6707
2016,7,7/11/2016,7187
2016,7,7/12/2016,7122
2016,7,7/13/2016,6305
2016,7,7/14/2016,6334
2016,7,7/15/2016,6082
2016,7,7/16/2016,9777
2016,7,7/17/2016,10016
2016,7,7/18/2016,13750
2016,7,7/19/2016,14082
2016,7,7/20/2016,13010
2016,7,7/21/2016,10808
2016,7,7/22/2016,8890
2016,7,7/23/2016,8943
2016,7,7/24/2016,9117
2016,7,7/25/2016,8880
2016,7,7/26/2016,8252
2016,7,7/27/2016,8143
2016,7,7/28/2016,8090
2016,7,7/29/2016,8241
2016,7,7/30/2016,8135
2016,7,7/31/2016,8027
2016,8,8/1/2016,7421
2016,8,8/2/2016,7382
2016,8,8/3/2016,7293
2016,8,8/4/2016,7112
2016,8,8/5/2016,7417
2016,8,8/6/2016,8089
2016,8,8/7/2016,8090
2016,8,8/8/2016,9768
2016,8,8/9/2016,8177
2016,8,8/10/2016,8195
2016,8,8/11/2016,8474
2016,8,8/12/2016,8567
2016,8,8/13/2016,8059
2016,8,8/14/2016,7858
2016,8,8/15/2016,7670
2016,8,8/16/2016,5755
2016,8,8/17/2016,5340
2016,8,8/18/2016,4661
2016,8,8/19/2016,4144
2016,8,8/20/2016,3847
2016,8,8/21/2016,3645
2016,8,8/22/2016,3786
2016,8,8/23/2016,3945
2016,8,8/24/2016,4077
2016,8,8/25/2016,4164
2016,8,8/26/2016,4286
2016,8,8/27/2016,4623
2016,8,8/28/2016,4923
2016,8,8/29/2016,5382
2016,8,8/30/2016,4943
2016,8,8/31/2016,4958
2016,9,9/1/2016,5127
2016,9,9/2/2016,5167
2016,9,9/3/2016,5062
2016,9,9/4/2016,4833
2016,9,9/5/2016,4826
2016,9,9/6/2016,4636
2016,9,9/7/2016,4469
2016,9,9/8/2016,4625
2016,9,9/9/2016,6512
2016,9,9/10/2016,7503
2016,9,9/11/2016,7179
2016,9,9/12/2016,7090
2016,9,9/13/2016,8166
2016,9,9/14/2016,8507
2016,9,9/15/2016,7181
2016,9,9/16/2016,6064
2016,9,9/17/2016,5399
2016,9,9/18/2016,5124
2016,9,9/19/2016,4308
2016,9,9/20/2016,3825
2016,9,9/21/2016,3511
2016,9,9/22/2016,4265
2016,9,9/23/2016,4274
2016,9,9/24/2016,3954
2016,9,9/25/2016,3427
2016,9,9/26/2016,3581
2016,9,9/27/2016,4320
2016,9,9/28/2016,3911
2016,9,9/29/2016,4526
2016,9,9/30/2016,4321
2016,10,10/1/2016,4749
2016,10,10/2/2016,4895
2016,10,10/3/2016,5270
2016,10,10/4/2016,5193
2016,10,10/5/2016,4953
2016,10,10/6/2016,4604
2016,10,10/7/2016,4182
2016,10,10/8/2016,3753
2016,10,10/9/2016,3473
2016,10,10/10/2016,3980
2016,10,10/11/2016,4474
2016,10,10/12/2016,4658
2016,10,10/13/2016,4569
2016,10,10/14/2016,8077
2016,10,10/15/2016,8891
2016,10,10/16/2016,17146
2016,10,10/17/2016,18813
2016,10,10/18/2016,18741
2016,10,10/19/2016,14359
2016,10,10/20/2016,11488
2016,10,10/21/2016,3528
2016,10,10/22/2016,2808
2016,10,10/23/2016,2588
2016,10,10/24/2016,3028
2016,10,10/25/2016,3408
2016,10,10/26/2016,3952
2016,10,10/27/2016,7159
2016,10,10/28/2016,11602
2016,10,10/29/2016,12927
2016,10,10/30/2016,14073
2016,10,10/31/2016,14722
2016,11,11/1/2016,12919
2016,11,11/2/2016,9543
2016,11,11/3/2016,9951
2016,11,11/4/2016,8905
2016,11,11/5/2016,7331
2016,11,11/6/2016,4771
2016,11,11/7/2016,3014
2016,11,11/8/2016,2370
2016,11,11/9/2016,4180
2016,11,11/10/2016,4511
2016,11,11/11/2016,4511
2016,11,11/12/2016,5158
2016,11,11/13/2016,6713
2016,11,11/14/2016,6547
2016,11,11/15/2016,6811
2016,11,11/16/2016,7432
2016,11,11/17/2016,7426
2016,11,11/18/2016,6937
2016,11,11/19/2016,7640
2016,11,11/20/2016,11094
2016,11,11/21/2016,13043
2016,11,11/22/2016,14966
2016,11,11/23/2016,15819
2016,11,11/24/2016,14283
2016,11,11/25/2016,10293
2016,11,11/26/2016,10118
2016,11,11/27/2016,10243
2016,11,11/28/2016,10138
2016,11,11/29/2016,11422
2016,11,11/30/2016,11980
2016,12,12/1/2016,9007
2016,12,12/2/2016,6631
2016,12,12/3/2016,4990
2016,12,12/4/2016,3930
2016,12,12/5/2016,3132
2016,12,12/6/2016,4084
2016,12,12/7/2016,5830
2016,12,12/8/2016,6429
2016,12,12/9/2016,7253
2016,12,12/10/2016,9891
2016,12,12/11/2016,23497
2016,12,12/12/2016,31361
2016,12,12/13/2016,33804
2016,12,12/14/2016,34288
2016,12,12/15/2016,44627
2016,12,12/16/2016,67416
2016,12,12/17/2016,75679
2016,12,12/18/2016,89611
2016,12,12/19/2016,95120
2016,12,12/20/2016,80772
2016,12,12/21/2016,68410
2016,12,12/22/2016,59923
2016,12,12/23/2016,54863
2016,12,12/24/2016,47777
2016,12,12/25/2016,43724
2016,12,12/26/2016,41868
2016,12,12/27/2016,38698
2016,12,12/28/2016,30871
2016,12,12/29/2016,27427
2016,12,12/30/2016,24079
2016,12,12/31/2016,21244
2017,1,1/1/2017,21077
2017,1,1/2/2017,19011
2017,1,1/3/2017,19274
2017,1,1/4/2017,25657
2017,1,1/5/2017,42285
2017,1,1/6/2017,57647
2017,1,1/7/2017,72749
2017,1,1/8/2017,93957
2017,1,1/9/2017,134579
2017,1,1/10/2017,212791
2017,1,1/11/2017,306201
2017,1,1/12/2017,302679
2017,1,1/13/2017,254534
2017,1,1/14/2017,222769
2017,1,1/15/2017,199771
2017,1,1/16/2017,182535
2017,1,1/17/2017,158660
2017,1,1/18/2017,146630
2017,1,1/19/2017,151751
2017,1,1/20/2017,164588
2017,1,1/21/2017,182382
2017,1,1/22/2017,193265
2017,1,1/23/2017,200317
2017,1,1/24/2017,190698
2017,1,1/25/2017,177343
2017,1,1/26/2017,160339
2017,1,1/27/2017,138278
2017,1,1/28/2017,120860
2017,1,1/29/2017,110782
2017,1,1/30/2017,102683
2017,1,1/31/2017,96310
2017,2,2/1/2017,94624
2017,2,2/2/2017,97314
2017,2,2/3/2017,103423
2017,2,2/4/2017,115833
2017,2,2/5/2017,134954
2017,2,2/6/2017,158554
2017,2,2/7/2017,209980
2017,2,2/8/2017,272694
2017,2,2/9/2017,295248
2017,2,2/10/2017,366479
2017,2,2/11/2017,374553
2017,2,2/12/2017,357409
2017,2,2/13/2017,318962
2017,2,2/14/2017,304919
2017,2,2/15/2017,311582
2017,2,2/16/2017,306770
2017,2,2/17/2017,314226
2017,2,2/18/2017,325751
2017,2,2/19/2017,313292
2017,2,2/20/2017,313348
2017,2,2/21/2017,369202
2017,2,2/22/2017,371737
2017,2,2/23/2017,337352
2017,2,2/24/2017,309775
2017,2,2/25/2017,280079
2017,2,2/26/2017,267121
2017,2,2/27/2017,260913
2017,2,2/28/2017,245975
2017,3,3/1/2017,202136
2017,3,3/2/2017,182073
2017,3,3/3/2017,168699
2017,3,3/4/2017,161863
2017,3,3/5/2017,155940
2017,3,3/6/2017,143976
2017,3,3/7/2017,132887
2017,3,3/8/2017,124165
2017,3,3/9/2017,117314
2017,3,3/10/2017,108877
2017,3,3/11/2017,104227
2017,3,3/12/2017,100938
2017,3,3/13/2017,98252
