"Date","Year","Month","Day","Tributary","Area","Temp"
2012-04-02,2012,4,2,"Deer Creek","Upper",4.79
2012-04-03,2012,4,3,"Deer Creek","Upper",5.22
2012-04-04,2012,4,4,"Deer Creek","Upper",5.06
2012-04-05,2012,4,5,"Deer Creek","Upper",4.54
2012-04-06,2012,4,6,"Deer Creek","Upper",4.41
2012-04-07,2012,4,7,"Deer Creek","Upper",4.59
2012-04-08,2012,4,8,"Deer Creek","Upper",5.09
2012-04-09,2012,4,9,"Deer Creek","Upper",5.59
2012-04-10,2012,4,10,"Deer Creek","Upper",5.67
2012-04-11,2012,4,11,"Deer Creek","Upper",5.74
2012-04-12,2012,4,12,"Deer Creek","Upper",5.44
2012-04-13,2012,4,13,"Deer Creek","Upper",4.99
2012-04-14,2012,4,14,"Deer Creek","Upper",5.23
2012-04-15,2012,4,15,"Deer Creek","Upper",5.87
2012-04-16,2012,4,16,"Deer Creek","Upper",6.21
2012-04-17,2012,4,17,"Deer Creek","Upper",6.18
2012-04-18,2012,4,18,"Deer Creek","Upper",6.62
2012-04-19,2012,4,19,"Deer Creek","Upper",7.42
2012-04-20,2012,4,20,"Deer Creek","Upper",7.96
2012-04-21,2012,4,21,"Deer Creek","Upper",8.23
2012-04-22,2012,4,22,"Deer Creek","Upper",8.4
2012-04-23,2012,4,23,"Deer Creek","Upper",8.33
2012-04-24,2012,4,24,"Deer Creek","Upper",7.96
2012-04-25,2012,4,25,"Deer Creek","Upper",7.46
2012-04-26,2012,4,26,"Deer Creek","Upper",6.59
2012-04-27,2012,4,27,"Deer Creek","Upper",5.98
2012-04-28,2012,4,28,"Deer Creek","Upper",6.49
2012-04-29,2012,4,29,"Deer Creek","Upper",7.36
2012-04-30,2012,4,30,"Deer Creek","Upper",7.62
2012-05-01,2012,5,1,"Deer Creek","Upper",7.58
2012-05-02,2012,5,2,"Deer Creek","Upper",7.43
2012-05-03,2012,5,3,"Deer Creek","Upper",7.23
2012-05-04,2012,5,4,"Deer Creek","Upper",7.16
2012-05-05,2012,5,5,"Deer Creek","Upper",7.19
2012-05-06,2012,5,6,"Deer Creek","Upper",7.63
2012-05-07,2012,5,7,"Deer Creek","Upper",8.25
2012-05-08,2012,5,8,"Deer Creek","Upper",8.73
2012-05-09,2012,5,9,"Deer Creek","Upper",9.03
2012-05-10,2012,5,10,"Deer Creek","Upper",9.04
2012-05-11,2012,5,11,"Deer Creek","Upper",9.17
2012-05-12,2012,5,12,"Deer Creek","Upper",9.59
2012-05-13,2012,5,13,"Deer Creek","Upper",9.82
2012-05-14,2012,5,14,"Deer Creek","Upper",9.92
2012-05-15,2012,5,15,"Deer Creek","Upper",10.14
2012-05-16,2012,5,16,"Deer Creek","Upper",10.49
2012-05-17,2012,5,17,"Deer Creek","Upper",10.21
2012-05-18,2012,5,18,"Deer Creek","Upper",9.69
2012-05-19,2012,5,19,"Deer Creek","Upper",9.92
2012-05-20,2012,5,20,"Deer Creek","Upper",10.49
2012-05-21,2012,5,21,"Deer Creek","Upper",10.72
2012-05-22,2012,5,22,"Deer Creek","Upper",10.52
2012-05-23,2012,5,23,"Deer Creek","Upper",10.19
2012-05-24,2012,5,24,"Deer Creek","Upper",9.58
2012-05-25,2012,5,25,"Deer Creek","Upper",8.9
2012-05-26,2012,5,26,"Deer Creek","Upper",8.83
2012-05-27,2012,5,27,"Deer Creek","Upper",9.25
2012-05-28,2012,5,28,"Deer Creek","Upper",9.6
2012-05-29,2012,5,29,"Deer Creek","Upper",10.06
2012-05-30,2012,5,30,"Deer Creek","Upper",10.76
2012-05-31,2012,5,31,"Deer Creek","Upper",11.64
2012-06-01,2012,6,1,"Deer Creek","Upper",12.39
2012-06-02,2012,6,2,"Deer Creek","Upper",12.4
2012-06-03,2012,6,3,"Deer Creek","Upper",11.86
2012-06-04,2012,6,4,"Deer Creek","Upper",10.77
2012-06-05,2012,6,5,"Deer Creek","Upper",9.8
2012-06-06,2012,6,6,"Deer Creek","Upper",9.85
2012-06-07,2012,6,7,"Deer Creek","Upper",10.19
2012-06-08,2012,6,8,"Deer Creek","Upper",10.22
2012-06-09,2012,6,9,"Deer Creek","Upper",10.04
2012-06-10,2012,6,10,"Deer Creek","Upper",10.38
2012-06-11,2012,6,11,"Deer Creek","Upper",11.26
2012-06-12,2012,6,12,"Deer Creek","Upper",12
2012-06-13,2012,6,13,"Deer Creek","Upper",12.28
2012-06-14,2012,6,14,"Deer Creek","Upper",12.36
2012-06-15,2012,6,15,"Deer Creek","Upper",12.43
2012-06-16,2012,6,16,"Deer Creek","Upper",12.75
2012-06-17,2012,6,17,"Deer Creek","Upper",13.2
2012-06-18,2012,6,18,"Deer Creek","Upper",13.23
2012-06-19,2012,6,19,"Deer Creek","Upper",12.82
2012-06-20,2012,6,20,"Deer Creek","Upper",12.8
2012-06-21,2012,6,21,"Deer Creek","Upper",12.47
2012-06-22,2012,6,22,"Deer Creek","Upper",11.16
2012-06-23,2012,6,23,"Deer Creek","Upper",10.67
2012-06-24,2012,6,24,"Deer Creek","Upper",10.9
2012-06-25,2012,6,25,"Deer Creek","Upper",10.95
2012-06-26,2012,6,26,"Deer Creek","Upper",11.21
2012-06-27,2012,6,27,"Deer Creek","Upper",11.59
2012-06-28,2012,6,28,"Deer Creek","Upper",11.88
2012-06-29,2012,6,29,"Deer Creek","Upper",12.13
2012-06-30,2012,6,30,"Deer Creek","Upper",12.63
2012-07-01,2012,7,1,"Deer Creek","Upper",13.24
2012-07-02,2012,7,2,"Deer Creek","Upper",13.59
2012-07-03,2012,7,3,"Deer Creek","Upper",13.64
2012-07-04,2012,7,4,"Deer Creek","Upper",13.49
2012-07-05,2012,7,5,"Deer Creek","Upper",13.19
2012-07-06,2012,7,6,"Deer Creek","Upper",13.07
2012-07-07,2012,7,7,"Deer Creek","Upper",13.23
2012-07-08,2012,7,8,"Deer Creek","Upper",13.26
2012-07-09,2012,7,9,"Deer Creek","Upper",13.14
2012-07-10,2012,7,10,"Deer Creek","Upper",13.35
2012-07-11,2012,7,11,"Deer Creek","Upper",13.97
2012-07-12,2012,7,12,"Deer Creek","Upper",14.17
2012-07-13,2012,7,13,"Deer Creek","Upper",13.48
2012-07-14,2012,7,14,"Deer Creek","Upper",13.34
2012-07-15,2012,7,15,"Deer Creek","Upper",14.02
2012-07-16,2012,7,16,"Deer Creek","Upper",12.74
2012-07-17,2012,7,17,"Deer Creek","Upper",11.34
2012-07-18,2012,7,18,"Deer Creek","Upper",11.74
2012-07-19,2012,7,19,"Deer Creek","Upper",12.52
2012-07-20,2012,7,20,"Deer Creek","Upper",13.56
2012-07-21,2012,7,21,"Deer Creek","Upper",14.41
2012-07-22,2012,7,22,"Deer Creek","Upper",15
2012-07-23,2012,7,23,"Deer Creek","Upper",14.97
2012-07-24,2012,7,24,"Deer Creek","Upper",14.41
2012-07-25,2012,7,25,"Deer Creek","Upper",14.01
2012-07-26,2012,7,26,"Deer Creek","Upper",13.87
2012-07-27,2012,7,27,"Deer Creek","Upper",13.85
2012-07-28,2012,7,28,"Deer Creek","Upper",13.92
2012-07-29,2012,7,29,"Deer Creek","Upper",13.9
2012-07-30,2012,7,30,"Deer Creek","Upper",14.06
2012-07-31,2012,7,31,"Deer Creek","Upper",14.55
2012-08-01,2012,8,1,"Deer Creek","Upper",14.83
2012-08-02,2012,8,2,"Deer Creek","Upper",14.86
2012-08-03,2012,8,3,"Deer Creek","Upper",14.82
2012-08-04,2012,8,4,"Deer Creek","Upper",14.68
2012-08-05,2012,8,5,"Deer Creek","Upper",14.51
2012-08-06,2012,8,6,"Deer Creek","Upper",14.41
2012-08-07,2012,8,7,"Deer Creek","Upper",14.55
2012-08-08,2012,8,8,"Deer Creek","Upper",14.55
2012-08-09,2012,8,9,"Deer Creek","Upper",14.75
2012-08-10,2012,8,10,"Deer Creek","Upper",14.86
2012-08-11,2012,8,11,"Deer Creek","Upper",14.78
2012-08-12,2012,8,12,"Deer Creek","Upper",15.05
2012-08-13,2012,8,13,"Deer Creek","Upper",15.56
2012-08-14,2012,8,14,"Deer Creek","Upper",15.66
2012-08-15,2012,8,15,"Deer Creek","Upper",15.28
2012-08-16,2012,8,16,"Deer Creek","Upper",15.1
2012-08-17,2012,8,17,"Deer Creek","Upper",15.27
2012-08-18,2012,8,18,"Deer Creek","Upper",15.27
2012-08-19,2012,8,19,"Deer Creek","Upper",14.5
2012-08-20,2012,8,20,"Deer Creek","Upper",14.15
2012-08-21,2012,8,21,"Deer Creek","Upper",14.1
2012-08-22,2012,8,22,"Deer Creek","Upper",13.98
2012-08-23,2012,8,23,"Deer Creek","Upper",14.02
2012-08-24,2012,8,24,"Deer Creek","Upper",13.79
2012-08-25,2012,8,25,"Deer Creek","Upper",13.31
2012-08-26,2012,8,26,"Deer Creek","Upper",12.56
2012-08-27,2012,8,27,"Deer Creek","Upper",12.39
2012-08-28,2012,8,28,"Deer Creek","Upper",12.95
2012-08-29,2012,8,29,"Deer Creek","Upper",12.72
2012-08-30,2012,8,30,"Deer Creek","Upper",12.4
2012-08-31,2012,8,31,"Deer Creek","Upper",12.18
2012-09-01,2012,9,1,"Deer Creek","Upper",11.81
2012-09-02,2012,9,2,"Deer Creek","Upper",11.81
2012-09-03,2012,9,3,"Deer Creek","Upper",11.67
2012-09-04,2012,9,4,"Deer Creek","Upper",12.1
2012-09-05,2012,9,5,"Deer Creek","Upper",13.23
2012-09-06,2012,9,6,"Deer Creek","Upper",13.55
2012-09-07,2012,9,7,"Deer Creek","Upper",13.48
2012-09-08,2012,9,8,"Deer Creek","Upper",13.67
2012-09-09,2012,9,9,"Deer Creek","Upper",13.25
2012-09-10,2012,9,10,"Deer Creek","Upper",12.87
2012-09-11,2012,9,11,"Deer Creek","Upper",12.98
2012-09-12,2012,9,12,"Deer Creek","Upper",12.45
2012-09-13,2012,9,13,"Deer Creek","Upper",11.78
2012-09-14,2012,9,14,"Deer Creek","Upper",11.21
2012-09-15,2012,9,15,"Deer Creek","Upper",10.91
2012-09-16,2012,9,16,"Deer Creek","Upper",11
2012-09-17,2012,9,17,"Deer Creek","Upper",11.13
2012-09-18,2012,9,18,"Deer Creek","Upper",11.49
2012-09-19,2012,9,19,"Deer Creek","Upper",11.42
2012-09-20,2012,9,20,"Deer Creek","Upper",11.33
2012-09-21,2012,9,21,"Deer Creek","Upper",11.76
2012-09-22,2012,9,22,"Deer Creek","Upper",11.69
2012-09-23,2012,9,23,"Deer Creek","Upper",11.25
2012-09-24,2012,9,24,"Deer Creek","Upper",11.08
2012-09-25,2012,9,25,"Deer Creek","Upper",10.81
2012-09-26,2012,9,26,"Deer Creek","Upper",11.04
2012-09-27,2012,9,27,"Deer Creek","Upper",11.9
2012-09-28,2012,9,28,"Deer Creek","Upper",12.34
2012-09-29,2012,9,29,"Deer Creek","Upper",11.49
2012-09-30,2012,9,30,"Deer Creek","Upper",10.85
2012-10-01,2012,10,1,"Deer Creek","Upper",10.94
2012-10-02,2012,10,2,"Deer Creek","Upper",11
2012-10-03,2012,10,3,"Deer Creek","Upper",10.99
2012-10-04,2012,10,4,"Deer Creek","Upper",10.62
2012-10-05,2012,10,5,"Deer Creek","Upper",10.02
2012-10-06,2012,10,6,"Deer Creek","Upper",9.75
2012-10-07,2012,10,7,"Deer Creek","Upper",9.7
2012-10-08,2012,10,8,"Deer Creek","Upper",9.44
2012-10-09,2012,10,9,"Deer Creek","Upper",9.24
2012-10-10,2012,10,10,"Deer Creek","Upper",9.22
2012-10-11,2012,10,11,"Deer Creek","Upper",9.01
2012-10-12,2012,10,12,"Deer Creek","Upper",8.6
2012-10-13,2012,10,13,"Deer Creek","Upper",8.57
2012-10-14,2012,10,14,"Deer Creek","Upper",8.95
2012-10-15,2012,10,15,"Deer Creek","Upper",9.36
2012-10-16,2012,10,16,"Deer Creek","Upper",9.37
2012-10-17,2012,10,17,"Deer Creek","Upper",8.93
2012-10-18,2012,10,18,"Deer Creek","Upper",8.88
2012-10-19,2012,10,19,"Deer Creek","Upper",9.05
2012-10-20,2012,10,20,"Deer Creek","Upper",8.8
2012-10-21,2012,10,21,"Deer Creek","Upper",8.15
2012-10-22,2012,10,22,"Deer Creek","Upper",7.37
2012-10-23,2012,10,23,"Deer Creek","Upper",6.82
2012-10-24,2012,10,24,"Deer Creek","Upper",6.54
2012-10-25,2012,10,25,"Deer Creek","Upper",6.36
2012-10-26,2012,10,26,"Deer Creek","Upper",6.54
2012-10-27,2012,10,27,"Deer Creek","Upper",7.06
2012-10-28,2012,10,28,"Deer Creek","Upper",7.36
2012-10-29,2012,10,29,"Deer Creek","Upper",7.42
2012-10-30,2012,10,30,"Deer Creek","Upper",7.4
2012-10-31,2012,10,31,"Deer Creek","Upper",7.23
2012-11-01,2012,11,1,"Deer Creek","Upper",6.99
2012-11-02,2012,11,2,"Deer Creek","Upper",6.95
2012-11-03,2012,11,3,"Deer Creek","Upper",7.1
2012-11-04,2012,11,4,"Deer Creek","Upper",7.22
2012-11-05,2012,11,5,"Deer Creek","Upper",7.31
2012-11-06,2012,11,6,"Deer Creek","Upper",7.36
2012-11-07,2012,11,7,"Deer Creek","Upper",7.24
2012-11-08,2012,11,8,"Deer Creek","Upper",6.53
2012-11-09,2012,11,9,"Deer Creek","Upper",5.63
2012-11-10,2012,11,10,"Deer Creek","Upper",4.97
2012-11-11,2012,11,11,"Deer Creek","Upper",4.58
2012-11-12,2012,11,12,"Deer Creek","Upper",4.61
2012-11-13,2012,11,13,"Deer Creek","Upper",4.84
2012-11-14,2012,11,14,"Deer Creek","Upper",5.13
2012-11-15,2012,11,15,"Deer Creek","Upper",5.35
2012-11-16,2012,11,16,"Deer Creek","Upper",5.58
2012-11-17,2012,11,17,"Deer Creek","Upper",5.88
2012-11-18,2012,11,18,"Deer Creek","Upper",5.87
2012-11-19,2012,11,19,"Deer Creek","Upper",5.8
2012-11-20,2012,11,20,"Deer Creek","Upper",6.09
2012-11-21,2012,11,21,"Deer Creek","Upper",6.08
2012-11-22,2012,11,22,"Deer Creek","Upper",5.54
2012-11-23,2012,11,23,"Deer Creek","Upper",5.1
2012-11-24,2012,11,24,"Deer Creek","Upper",4.98
2012-11-25,2012,11,25,"Deer Creek","Upper",4.9
2012-11-26,2012,11,26,"Deer Creek","Upper",4.75
2012-11-27,2012,11,27,"Deer Creek","Upper",4.65
2012-11-28,2012,11,28,"Deer Creek","Upper",5.01
2012-11-29,2012,11,29,"Deer Creek","Upper",5.94
2012-11-30,2012,11,30,"Deer Creek","Upper",6.28
2012-12-01,2012,12,1,"Deer Creek","Upper",6.37
2012-12-02,2012,12,2,"Deer Creek","Upper",6.13
2012-12-03,2012,12,3,"Deer Creek","Upper",5.39
2012-12-04,2012,12,4,"Deer Creek","Upper",5.48
2012-12-05,2012,12,5,"Deer Creek","Upper",5.71
2012-12-06,2012,12,6,"Deer Creek","Upper",5.45
2012-12-07,2012,12,7,"Deer Creek","Upper",4.81
2012-12-08,2012,12,8,"Deer Creek","Upper",4.29
2012-12-09,2012,12,9,"Deer Creek","Upper",4.23
2012-12-10,2012,12,10,"Deer Creek","Upper",4.3
2012-12-11,2012,12,11,"Deer Creek","Upper",4.31
2012-12-12,2012,12,12,"Deer Creek","Upper",4.19
2012-12-13,2012,12,13,"Deer Creek","Upper",3.72
2012-12-14,2012,12,14,"Deer Creek","Upper",3.19
2012-12-15,2012,12,15,"Deer Creek","Upper",3.01
2012-12-16,2012,12,16,"Deer Creek","Upper",3.37
2012-12-17,2012,12,17,"Deer Creek","Upper",3.69
2012-12-18,2012,12,18,"Deer Creek","Upper",3.06
2012-12-19,2012,12,19,"Deer Creek","Upper",2.33
2012-12-20,2012,12,20,"Deer Creek","Upper",2.45
2012-12-21,2012,12,21,"Deer Creek","Upper",3.19
2012-12-22,2012,12,22,"Deer Creek","Upper",3.85
2012-12-23,2012,12,23,"Deer Creek","Upper",4.13
2012-12-24,2012,12,24,"Deer Creek","Upper",4
2012-12-25,2012,12,25,"Deer Creek","Upper",3.68
2012-12-26,2012,12,26,"Deer Creek","Upper",3.65
2012-12-27,2012,12,27,"Deer Creek","Upper",3.41
2012-12-28,2012,12,28,"Deer Creek","Upper",3.14
2012-12-29,2012,12,29,"Deer Creek","Upper",3.17
2012-12-30,2012,12,30,"Deer Creek","Upper",3
2012-12-31,2012,12,31,"Deer Creek","Upper",2.63
2013-01-01,2013,1,1,"Deer Creek","Upper",2.43
2013-01-02,2013,1,2,"Deer Creek","Upper",2.32
2013-01-03,2013,1,3,"Deer Creek","Upper",2.3
2013-01-04,2013,1,4,"Deer Creek","Upper",2.39
2013-01-05,2013,1,5,"Deer Creek","Upper",2.7
2013-01-06,2013,1,6,"Deer Creek","Upper",3.05
2013-01-07,2013,1,7,"Deer Creek","Upper",3.18
2013-01-08,2013,1,8,"Deer Creek","Upper",3.3
2013-01-09,2013,1,9,"Deer Creek","Upper",3.22
2013-01-10,2013,1,10,"Deer Creek","Upper",2.83
2013-01-11,2013,1,11,"Deer Creek","Upper",2.31
2013-01-12,2013,1,12,"Deer Creek","Upper",1.79
2013-01-13,2013,1,13,"Deer Creek","Upper",1.38
2013-01-14,2013,1,14,"Deer Creek","Upper",1.27
2013-01-15,2013,1,15,"Deer Creek","Upper",1.43
2013-01-16,2013,1,16,"Deer Creek","Upper",1.76
2013-01-17,2013,1,17,"Deer Creek","Upper",2.2
2013-01-18,2013,1,18,"Deer Creek","Upper",2.51
2013-01-19,2013,1,19,"Deer Creek","Upper",2.55
2013-01-20,2013,1,20,"Deer Creek","Upper",2.56
2013-01-21,2013,1,21,"Deer Creek","Upper",2.63
2013-01-22,2013,1,22,"Deer Creek","Upper",2.82
2013-01-23,2013,1,23,"Deer Creek","Upper",3.23
2013-01-24,2013,1,24,"Deer Creek","Upper",3.92
2013-01-25,2013,1,25,"Deer Creek","Upper",4.43
2013-01-26,2013,1,26,"Deer Creek","Upper",4.24
2013-01-27,2013,1,27,"Deer Creek","Upper",3.68
2013-01-28,2013,1,28,"Deer Creek","Upper",3.27
2013-01-29,2013,1,29,"Deer Creek","Upper",3.27
2013-01-30,2013,1,30,"Deer Creek","Upper",3.46
2013-01-31,2013,1,31,"Deer Creek","Upper",3.55
2013-02-01,2013,2,1,"Deer Creek","Upper",3.59
2013-02-02,2013,2,2,"Deer Creek","Upper",3.69
2013-02-03,2013,2,3,"Deer Creek","Upper",3.82
2013-02-04,2013,2,4,"Deer Creek","Upper",3.87
2013-02-05,2013,2,5,"Deer Creek","Upper",3.86
2013-02-06,2013,2,6,"Deer Creek","Upper",3.87
2013-02-07,2013,2,7,"Deer Creek","Upper",3.84
2013-02-08,2013,2,8,"Deer Creek","Upper",3.5
2013-02-09,2013,2,9,"Deer Creek","Upper",3.03
2013-02-10,2013,2,10,"Deer Creek","Upper",2.93
2013-02-11,2013,2,11,"Deer Creek","Upper",3.06
2013-02-12,2013,2,12,"Deer Creek","Upper",3.2
2013-02-13,2013,2,13,"Deer Creek","Upper",3.51
2013-02-14,2013,2,14,"Deer Creek","Upper",3.97
2013-02-15,2013,2,15,"Deer Creek","Upper",4.34
2013-02-16,2013,2,16,"Deer Creek","Upper",4.44
2013-02-17,2013,2,17,"Deer Creek","Upper",4.3
2013-02-18,2013,2,18,"Deer Creek","Upper",4.13
2013-02-19,2013,2,19,"Deer Creek","Upper",3.71
2013-02-20,2013,2,20,"Deer Creek","Upper",3.36
2013-02-21,2013,2,21,"Deer Creek","Upper",3.4
2013-02-22,2013,2,22,"Deer Creek","Upper",3.63
2013-02-23,2013,2,23,"Deer Creek","Upper",3.78
2013-02-24,2013,2,24,"Deer Creek","Upper",3.74
2013-02-25,2013,2,25,"Deer Creek","Upper",3.79
2013-02-26,2013,2,26,"Deer Creek","Upper",3.83
2013-02-27,2013,2,27,"Deer Creek","Upper",4.11
2013-02-28,2013,2,28,"Deer Creek","Upper",4.62
2013-03-01,2013,3,1,"Deer Creek","Upper",5.11
2013-03-02,2013,3,2,"Deer Creek","Upper",5.47
2013-03-03,2013,3,3,"Deer Creek","Upper",5.73
2013-03-04,2013,3,4,"Deer Creek","Upper",5.78
2013-03-05,2013,3,5,"Deer Creek","Upper",5.43
2013-03-06,2013,3,6,"Deer Creek","Upper",4.91
2013-03-07,2013,3,7,"Deer Creek","Upper",4.44
2013-03-08,2013,3,8,"Deer Creek","Upper",4.35
2013-03-09,2013,3,9,"Deer Creek","Upper",4.56
2013-03-10,2013,3,10,"Deer Creek","Upper",4.79
2013-03-11,2013,3,11,"Deer Creek","Upper",5.17
2013-03-12,2013,3,12,"Deer Creek","Upper",5.65
2013-03-13,2013,3,13,"Deer Creek","Upper",6.12
2013-03-14,2013,3,14,"Deer Creek","Upper",6.29
2013-03-15,2013,3,15,"Deer Creek","Upper",6.26
2013-03-16,2013,3,16,"Deer Creek","Upper",6.18
2013-03-17,2013,3,17,"Deer Creek","Upper",5.92
2013-03-18,2013,3,18,"Deer Creek","Upper",6.09
2013-03-19,2013,3,19,"Deer Creek","Upper",6.07
2013-03-20,2013,3,20,"Deer Creek","Upper",5.68
2013-03-21,2013,3,21,"Deer Creek","Upper",5.39
2013-03-22,2013,3,22,"Deer Creek","Upper",4.9
2013-03-23,2013,3,23,"Deer Creek","Upper",4.82
2013-03-24,2013,3,24,"Deer Creek","Upper",5.23
2013-03-25,2013,3,25,"Deer Creek","Upper",5.6
2013-03-26,2013,3,26,"Deer Creek","Upper",6.04
2013-03-27,2013,3,27,"Deer Creek","Upper",6.52
2013-03-28,2013,3,28,"Deer Creek","Upper",6.63
2013-03-29,2013,3,29,"Deer Creek","Upper",6.72
2013-03-30,2013,3,30,"Deer Creek","Upper",7.02
2013-03-31,2013,3,31,"Deer Creek","Upper",6.88
2013-04-01,2013,4,1,"Deer Creek","Upper",6.36
2013-04-02,2013,4,2,"Deer Creek","Upper",6.41
2013-04-03,2013,4,3,"Deer Creek","Upper",6.84
2013-04-04,2013,4,4,"Deer Creek","Upper",6.89
2013-04-05,2013,4,5,"Deer Creek","Upper",6.82
2013-04-06,2013,4,6,"Deer Creek","Upper",7.05
2013-04-07,2013,4,7,"Deer Creek","Upper",7.01
2013-04-08,2013,4,8,"Deer Creek","Upper",6.55
2013-04-09,2013,4,9,"Deer Creek","Upper",6.44
2013-04-10,2013,4,10,"Deer Creek","Upper",6.95
2013-04-11,2013,4,11,"Deer Creek","Upper",7.39
2013-04-12,2013,4,12,"Deer Creek","Upper",7.62
2013-04-13,2013,4,13,"Deer Creek","Upper",7.63
2013-04-14,2013,4,14,"Deer Creek","Upper",7.18
2013-04-15,2013,4,15,"Deer Creek","Upper",6.56
2013-04-16,2013,4,16,"Deer Creek","Upper",6.15
2013-04-17,2013,4,17,"Deer Creek","Upper",6.16
2013-04-18,2013,4,18,"Deer Creek","Upper",6.67
2013-04-19,2013,4,19,"Deer Creek","Upper",7.41
2013-04-20,2013,4,20,"Deer Creek","Upper",7.98
2013-04-21,2013,4,21,"Deer Creek","Upper",8.45
2013-04-22,2013,4,22,"Deer Creek","Upper",8.58
2013-04-23,2013,4,23,"Deer Creek","Upper",8.51
2013-04-24,2013,4,24,"Deer Creek","Upper",8.55
2013-04-25,2013,4,25,"Deer Creek","Upper",8.79
2013-04-26,2013,4,26,"Deer Creek","Upper",9.27
2013-04-27,2013,4,27,"Deer Creek","Upper",9.79
2013-04-28,2013,4,28,"Deer Creek","Upper",10.1
2013-04-29,2013,4,29,"Deer Creek","Upper",10
2013-04-30,2013,4,30,"Deer Creek","Upper",9.38
2013-05-01,2013,5,1,"Deer Creek","Upper",9.01
2013-05-02,2013,5,2,"Deer Creek","Upper",9.42
2013-05-03,2013,5,3,"Deer Creek","Upper",9.8
2013-05-04,2013,5,4,"Deer Creek","Upper",9.93
2013-05-05,2013,5,5,"Deer Creek","Upper",9.69
2013-05-06,2013,5,6,"Deer Creek","Upper",8.94
2013-05-07,2013,5,7,"Deer Creek","Upper",8.56
2013-05-08,2013,5,8,"Deer Creek","Upper",8.93
2013-05-09,2013,5,9,"Deer Creek","Upper",9.76
2013-05-10,2013,5,10,"Deer Creek","Upper",10.85
2013-05-11,2013,5,11,"Deer Creek","Upper",11.61
2013-05-12,2013,5,12,"Deer Creek","Upper",11.84
2013-05-13,2013,5,13,"Deer Creek","Upper",11.83
2013-05-14,2013,5,14,"Deer Creek","Upper",11.91
2013-05-15,2013,5,15,"Deer Creek","Upper",11.69
2013-05-16,2013,5,16,"Deer Creek","Upper",10.91
2013-05-17,2013,5,17,"Deer Creek","Upper",10.33
2013-05-18,2013,5,18,"Deer Creek","Upper",10.23
2013-05-19,2013,5,19,"Deer Creek","Upper",10.32
2013-05-20,2013,5,20,"Deer Creek","Upper",10.8
2013-05-21,2013,5,21,"Deer Creek","Upper",10.52
2013-05-22,2013,5,22,"Deer Creek","Upper",9.76
2013-05-23,2013,5,23,"Deer Creek","Upper",9.76
2013-05-24,2013,5,24,"Deer Creek","Upper",9.95
2013-05-25,2013,5,25,"Deer Creek","Upper",10.18
2013-05-26,2013,5,26,"Deer Creek","Upper",10.32
2013-05-27,2013,5,27,"Deer Creek","Upper",9.94
2013-05-28,2013,5,28,"Deer Creek","Upper",10.06
2013-05-29,2013,5,29,"Deer Creek","Upper",10.72
2013-05-30,2013,5,30,"Deer Creek","Upper",10.87
2013-05-31,2013,5,31,"Deer Creek","Upper",11
2013-06-01,2013,6,1,"Deer Creek","Upper",11.42
2013-06-02,2013,6,2,"Deer Creek","Upper",12.03
2013-06-03,2013,6,3,"Deer Creek","Upper",12.48
2013-06-04,2013,6,4,"Deer Creek","Upper",12.71
2013-06-05,2013,6,5,"Deer Creek","Upper",12.91
2013-06-06,2013,6,6,"Deer Creek","Upper",13.43
2013-06-07,2013,6,7,"Deer Creek","Upper",13.99
2013-06-08,2013,6,8,"Deer Creek","Upper",14.2
2013-06-09,2013,6,9,"Deer Creek","Upper",13.74
2013-06-10,2013,6,10,"Deer Creek","Upper",12.54
2013-06-11,2013,6,11,"Deer Creek","Upper",12.09
2013-06-12,2013,6,12,"Deer Creek","Upper",12.26
2013-06-13,2013,6,13,"Deer Creek","Upper",12.03
2013-06-14,2013,6,14,"Deer Creek","Upper",12.02
2013-06-15,2013,6,15,"Deer Creek","Upper",12.29
2013-06-16,2013,6,16,"Deer Creek","Upper",12.57
2013-06-17,2013,6,17,"Deer Creek","Upper",12.52
2013-06-18,2013,6,18,"Deer Creek","Upper",12.08
2013-06-19,2013,6,19,"Deer Creek","Upper",11.8
2013-06-20,2013,6,20,"Deer Creek","Upper",11.87
2013-06-21,2013,6,21,"Deer Creek","Upper",12
2013-06-22,2013,6,22,"Deer Creek","Upper",12.24
2013-06-23,2013,6,23,"Deer Creek","Upper",12.01
2013-06-24,2013,6,24,"Deer Creek","Upper",11.05
2013-06-25,2013,6,25,"Deer Creek","Upper",10.67
2013-06-26,2013,6,26,"Deer Creek","Upper",11.61
2013-06-27,2013,6,27,"Deer Creek","Upper",12.84
2013-06-28,2013,6,28,"Deer Creek","Upper",13.73
2013-06-29,2013,6,29,"Deer Creek","Upper",14.36
2013-06-30,2013,6,30,"Deer Creek","Upper",14.64
2013-07-01,2013,7,1,"Deer Creek","Upper",14.84
2013-07-02,2013,7,2,"Deer Creek","Upper",15.04
2013-07-03,2013,7,3,"Deer Creek","Upper",15.16
2013-07-04,2013,7,4,"Deer Creek","Upper",15
2013-07-05,2013,7,5,"Deer Creek","Upper",14.69
2013-07-06,2013,7,6,"Deer Creek","Upper",14.49
2013-07-07,2013,7,7,"Deer Creek","Upper",14.3
2013-07-08,2013,7,8,"Deer Creek","Upper",14.05
2013-07-09,2013,7,9,"Deer Creek","Upper",13.93
2013-07-10,2013,7,10,"Deer Creek","Upper",13.86
2013-07-11,2013,7,11,"Deer Creek","Upper",13.69
