"Date","Temp","Year","Month","Day","Tributary","Reach","Area"
2012-02-10,7.67,2012,2,10,"Mill Creek","Ranch","Lower"
2012-02-11,7.48,2012,2,11,"Mill Creek","Ranch","Lower"
2012-02-12,7.15,2012,2,12,"Mill Creek","Ranch","Lower"
2012-02-13,6.83,2012,2,13,"Mill Creek","Ranch","Lower"
2012-02-14,6.28,2012,2,14,"Mill Creek","Ranch","Lower"
2012-02-15,5.91,2012,2,15,"Mill Creek","Ranch","Lower"
2012-02-16,6.03,2012,2,16,"Mill Creek","Ranch","Lower"
2012-02-17,6.44,2012,2,17,"Mill Creek","Ranch","Lower"
2012-02-18,6.52,2012,2,18,"Mill Creek","Ranch","Lower"
2012-02-19,6.4,2012,2,19,"Mill Creek","Ranch","Lower"
2012-02-20,6.65,2012,2,20,"Mill Creek","Ranch","Lower"
2012-02-21,7.51,2012,2,21,"Mill Creek","Ranch","Lower"
2012-02-22,8.07,2012,2,22,"Mill Creek","Ranch","Lower"
2012-02-23,7.89,2012,2,23,"Mill Creek","Ranch","Lower"
2012-02-24,7.66,2012,2,24,"Mill Creek","Ranch","Lower"
2012-02-25,6.9,2012,2,25,"Mill Creek","Ranch","Lower"
2012-02-26,5.97,2012,2,26,"Mill Creek","Ranch","Lower"
2012-02-27,5.75,2012,2,27,"Mill Creek","Ranch","Lower"
2012-02-28,6.06,2012,2,28,"Mill Creek","Ranch","Lower"
2012-02-29,6.38,2012,2,29,"Mill Creek","Ranch","Lower"
2012-03-01,6.3,2012,3,1,"Mill Creek","Ranch","Lower"
2012-03-02,6.33,2012,3,2,"Mill Creek","Ranch","Lower"
2012-03-03,7.01,2012,3,3,"Mill Creek","Ranch","Lower"
2012-03-04,7.81,2012,3,4,"Mill Creek","Ranch","Lower"
2012-03-05,7.96,2012,3,5,"Mill Creek","Ranch","Lower"
2012-03-06,7.31,2012,3,6,"Mill Creek","Ranch","Lower"
2012-03-07,6.81,2012,3,7,"Mill Creek","Ranch","Lower"
2012-03-08,7.14,2012,3,8,"Mill Creek","Ranch","Lower"
2012-03-09,7.74,2012,3,9,"Mill Creek","Ranch","Lower"
2012-03-10,8.14,2012,3,10,"Mill Creek","Ranch","Lower"
2012-03-11,8.15,2012,3,11,"Mill Creek","Ranch","Lower"
2012-03-12,7.81,2012,3,12,"Mill Creek","Ranch","Lower"
2012-03-13,7.57,2012,3,13,"Mill Creek","Ranch","Lower"
2012-03-14,7.55,2012,3,14,"Mill Creek","Ranch","Lower"
2012-03-15,7.41,2012,3,15,"Mill Creek","Ranch","Lower"
2012-03-16,6.82,2012,3,16,"Mill Creek","Ranch","Lower"
2012-03-17,6.47,2012,3,17,"Mill Creek","Ranch","Lower"
2012-03-18,6.1,2012,3,18,"Mill Creek","Ranch","Lower"
2012-03-19,6.03,2012,3,19,"Mill Creek","Ranch","Lower"
2012-03-20,6.92,2012,3,20,"Mill Creek","Ranch","Lower"
2012-03-21,7.84,2012,3,21,"Mill Creek","Ranch","Lower"
2012-03-22,7.79,2012,3,22,"Mill Creek","Ranch","Lower"
2012-03-23,7.19,2012,3,23,"Mill Creek","Ranch","Lower"
2012-03-24,7.1,2012,3,24,"Mill Creek","Ranch","Lower"
2012-03-25,7.21,2012,3,25,"Mill Creek","Ranch","Lower"
2012-03-26,7.14,2012,3,26,"Mill Creek","Ranch","Lower"
2012-03-27,7.36,2012,3,27,"Mill Creek","Ranch","Lower"
2012-03-28,7.73,2012,3,28,"Mill Creek","Ranch","Lower"
2012-03-29,7.86,2012,3,29,"Mill Creek","Ranch","Lower"
2012-03-30,7.93,2012,3,30,"Mill Creek","Ranch","Lower"
2012-03-31,7.42,2012,3,31,"Mill Creek","Ranch","Lower"
2012-04-01,7.14,2012,4,1,"Mill Creek","Ranch","Lower"
2012-04-02,7.75,2012,4,2,"Mill Creek","Ranch","Lower"
2012-04-03,8.05,2012,4,3,"Mill Creek","Ranch","Lower"
2012-04-04,7.49,2012,4,4,"Mill Creek","Ranch","Lower"
2012-04-05,6.89,2012,4,5,"Mill Creek","Ranch","Lower"
2012-04-06,6.94,2012,4,6,"Mill Creek","Ranch","Lower"
2012-04-07,7.47,2012,4,7,"Mill Creek","Ranch","Lower"
2012-04-08,8.2,2012,4,8,"Mill Creek","Ranch","Lower"
2012-04-09,8.49,2012,4,9,"Mill Creek","Ranch","Lower"
2012-04-10,8.56,2012,4,10,"Mill Creek","Ranch","Lower"
2012-04-11,8.54,2012,4,11,"Mill Creek","Ranch","Lower"
2012-04-12,7.78,2012,4,12,"Mill Creek","Ranch","Lower"
2012-04-13,7.51,2012,4,13,"Mill Creek","Ranch","Lower"
2012-04-14,8.33,2012,4,14,"Mill Creek","Ranch","Lower"
2012-04-15,9.19,2012,4,15,"Mill Creek","Ranch","Lower"
2012-04-16,9.26,2012,4,16,"Mill Creek","Ranch","Lower"
2012-04-17,9.28,2012,4,17,"Mill Creek","Ranch","Lower"
2012-04-18,10.11,2012,4,18,"Mill Creek","Ranch","Lower"
2012-04-19,10.91,2012,4,19,"Mill Creek","Ranch","Lower"
2012-04-20,11.16,2012,4,20,"Mill Creek","Ranch","Lower"
2012-04-21,11.25,2012,4,21,"Mill Creek","Ranch","Lower"
2012-04-22,11.17,2012,4,22,"Mill Creek","Ranch","Lower"
2012-04-23,10.73,2012,4,23,"Mill Creek","Ranch","Lower"
2012-04-24,10.2,2012,4,24,"Mill Creek","Ranch","Lower"
2012-04-25,9.28,2012,4,25,"Mill Creek","Ranch","Lower"
2012-04-26,8.11,2012,4,26,"Mill Creek","Ranch","Lower"
2012-04-27,8.38,2012,4,27,"Mill Creek","Ranch","Lower"
2012-04-28,9.69,2012,4,28,"Mill Creek","Ranch","Lower"
2012-04-29,10.35,2012,4,29,"Mill Creek","Ranch","Lower"
2012-04-30,10.31,2012,4,30,"Mill Creek","Ranch","Lower"
2012-05-01,10,2012,5,1,"Mill Creek","Ranch","Lower"
2012-05-02,9.83,2012,5,2,"Mill Creek","Ranch","Lower"
2012-05-03,9.8,2012,5,3,"Mill Creek","Ranch","Lower"
2012-05-04,9.73,2012,5,4,"Mill Creek","Ranch","Lower"
2012-05-05,10.04,2012,5,5,"Mill Creek","Ranch","Lower"
2012-05-06,10.7,2012,5,6,"Mill Creek","Ranch","Lower"
2012-05-07,11.21,2012,5,7,"Mill Creek","Ranch","Lower"
2012-05-08,11.62,2012,5,8,"Mill Creek","Ranch","Lower"
2012-05-09,11.65,2012,5,9,"Mill Creek","Ranch","Lower"
2012-05-10,11.4,2012,5,10,"Mill Creek","Ranch","Lower"
2012-05-11,11.54,2012,5,11,"Mill Creek","Ranch","Lower"
2012-05-12,11.92,2012,5,12,"Mill Creek","Ranch","Lower"
2012-05-13,12.1,2012,5,13,"Mill Creek","Ranch","Lower"
2012-05-14,11.9,2012,5,14,"Mill Creek","Ranch","Lower"
2012-05-15,11.94,2012,5,15,"Mill Creek","Ranch","Lower"
2012-05-16,12.09,2012,5,16,"Mill Creek","Ranch","Lower"
2012-05-17,11.48,2012,5,17,"Mill Creek","Ranch","Lower"
2012-05-18,11.2,2012,5,18,"Mill Creek","Ranch","Lower"
2012-05-19,11.87,2012,5,19,"Mill Creek","Ranch","Lower"
2012-05-20,12.59,2012,5,20,"Mill Creek","Ranch","Lower"
2012-05-21,12.63,2012,5,21,"Mill Creek","Ranch","Lower"
2012-05-22,12.13,2012,5,22,"Mill Creek","Ranch","Lower"
2012-05-23,11.65,2012,5,23,"Mill Creek","Ranch","Lower"
2012-05-24,11.1,2012,5,24,"Mill Creek","Ranch","Lower"
2012-05-25,10.66,2012,5,25,"Mill Creek","Ranch","Lower"
2012-05-26,10.92,2012,5,26,"Mill Creek","Ranch","Lower"
2012-05-27,11.73,2012,5,27,"Mill Creek","Ranch","Lower"
2012-05-28,12.34,2012,5,28,"Mill Creek","Ranch","Lower"
2012-05-29,12.85,2012,5,29,"Mill Creek","Ranch","Lower"
2012-05-30,13.63,2012,5,30,"Mill Creek","Ranch","Lower"
2012-05-31,14.49,2012,5,31,"Mill Creek","Ranch","Lower"
2012-06-01,14.91,2012,6,1,"Mill Creek","Ranch","Lower"
2012-06-02,14.54,2012,6,2,"Mill Creek","Ranch","Lower"
2012-06-03,13.62,2012,6,3,"Mill Creek","Ranch","Lower"
2012-06-04,12.22,2012,6,4,"Mill Creek","Ranch","Lower"
2012-06-05,11.32,2012,6,5,"Mill Creek","Ranch","Lower"
2012-06-06,11.85,2012,6,6,"Mill Creek","Ranch","Lower"
2012-06-07,12.7,2012,6,7,"Mill Creek","Ranch","Lower"
2012-06-08,12.71,2012,6,8,"Mill Creek","Ranch","Lower"
2012-06-09,12.67,2012,6,9,"Mill Creek","Ranch","Lower"
2012-06-10,13.39,2012,6,10,"Mill Creek","Ranch","Lower"
2012-06-11,14.28,2012,6,11,"Mill Creek","Ranch","Lower"
2012-06-12,14.9,2012,6,12,"Mill Creek","Ranch","Lower"
2012-06-13,15.23,2012,6,13,"Mill Creek","Ranch","Lower"
2012-06-14,15.3,2012,6,14,"Mill Creek","Ranch","Lower"
2012-06-15,15.55,2012,6,15,"Mill Creek","Ranch","Lower"
2012-06-16,16.05,2012,6,16,"Mill Creek","Ranch","Lower"
2012-06-17,16.31,2012,6,17,"Mill Creek","Ranch","Lower"
2012-06-18,16.03,2012,6,18,"Mill Creek","Ranch","Lower"
2012-06-19,15.6,2012,6,19,"Mill Creek","Ranch","Lower"
2012-06-20,15.54,2012,6,20,"Mill Creek","Ranch","Lower"
2012-06-21,14.71,2012,6,21,"Mill Creek","Ranch","Lower"
2012-06-22,13.76,2012,6,22,"Mill Creek","Ranch","Lower"
2012-06-23,13.81,2012,6,23,"Mill Creek","Ranch","Lower"
2012-06-24,13.81,2012,6,24,"Mill Creek","Ranch","Lower"
2012-06-25,14.06,2012,6,25,"Mill Creek","Ranch","Lower"
2012-06-26,14.63,2012,6,26,"Mill Creek","Ranch","Lower"
2012-06-27,15.07,2012,6,27,"Mill Creek","Ranch","Lower"
2012-06-28,15.54,2012,6,28,"Mill Creek","Ranch","Lower"
2012-06-29,16.08,2012,6,29,"Mill Creek","Ranch","Lower"
2012-06-30,16.85,2012,6,30,"Mill Creek","Ranch","Lower"
2012-07-01,17.57,2012,7,1,"Mill Creek","Ranch","Lower"
2012-07-02,17.71,2012,7,2,"Mill Creek","Ranch","Lower"
2012-07-03,17.61,2012,7,3,"Mill Creek","Ranch","Lower"
2012-07-04,17.51,2012,7,4,"Mill Creek","Ranch","Lower"
2012-07-05,17.32,2012,7,5,"Mill Creek","Ranch","Lower"
2012-07-06,17.29,2012,7,6,"Mill Creek","Ranch","Lower"
2012-07-07,17.63,2012,7,7,"Mill Creek","Ranch","Lower"
2012-07-08,17.83,2012,7,8,"Mill Creek","Ranch","Lower"
2012-07-09,17.84,2012,7,9,"Mill Creek","Ranch","Lower"
2012-07-10,18.12,2012,7,10,"Mill Creek","Ranch","Lower"
2012-07-11,18.38,2012,7,11,"Mill Creek","Ranch","Lower"
2012-07-12,18.49,2012,7,12,"Mill Creek","Ranch","Lower"
2012-07-13,18.2,2012,7,13,"Mill Creek","Ranch","Lower"
2012-07-14,17.65,2012,7,14,"Mill Creek","Ranch","Lower"
2012-07-15,17.66,2012,7,15,"Mill Creek","Ranch","Lower"
2012-07-16,16.83,2012,7,16,"Mill Creek","Ranch","Lower"
2012-07-17,15.97,2012,7,17,"Mill Creek","Ranch","Lower"
2012-07-18,16.31,2012,7,18,"Mill Creek","Ranch","Lower"
2012-07-19,16.66,2012,7,19,"Mill Creek","Ranch","Lower"
2012-07-20,16.79,2012,7,20,"Mill Creek","Ranch","Lower"
2012-07-21,17.29,2012,7,21,"Mill Creek","Ranch","Lower"
2012-07-22,17.91,2012,7,22,"Mill Creek","Ranch","Lower"
2012-07-23,17.94,2012,7,23,"Mill Creek","Ranch","Lower"
2012-07-24,17.72,2012,7,24,"Mill Creek","Ranch","Lower"
2012-07-25,17.47,2012,7,25,"Mill Creek","Ranch","Lower"
2012-07-26,17.51,2012,7,26,"Mill Creek","Ranch","Lower"
2012-07-27,17.33,2012,7,27,"Mill Creek","Ranch","Lower"
2012-07-28,17.14,2012,7,28,"Mill Creek","Ranch","Lower"
2012-07-29,17.44,2012,7,29,"Mill Creek","Ranch","Lower"
2012-07-30,17.89,2012,7,30,"Mill Creek","Ranch","Lower"
2012-07-31,18.25,2012,7,31,"Mill Creek","Ranch","Lower"
2012-08-01,18.09,2012,8,1,"Mill Creek","Ranch","Lower"
2012-08-02,17.86,2012,8,2,"Mill Creek","Ranch","Lower"
2012-08-03,17.64,2012,8,3,"Mill Creek","Ranch","Lower"
2012-08-04,17.51,2012,8,4,"Mill Creek","Ranch","Lower"
2012-08-05,17.43,2012,8,5,"Mill Creek","Ranch","Lower"
2012-08-06,17.36,2012,8,6,"Mill Creek","Ranch","Lower"
2012-08-07,17.53,2012,8,7,"Mill Creek","Ranch","Lower"
2012-08-08,17.39,2012,8,8,"Mill Creek","Ranch","Lower"
2012-08-09,17.41,2012,8,9,"Mill Creek","Ranch","Lower"
2012-08-10,17.63,2012,8,10,"Mill Creek","Ranch","Lower"
2012-08-11,17.78,2012,8,11,"Mill Creek","Ranch","Lower"
2012-08-12,17.98,2012,8,12,"Mill Creek","Ranch","Lower"
2012-08-13,18.47,2012,8,13,"Mill Creek","Ranch","Lower"
2012-08-14,18.89,2012,8,14,"Mill Creek","Ranch","Lower"
2012-08-15,18.54,2012,8,15,"Mill Creek","Ranch","Lower"
2012-08-16,18.29,2012,8,16,"Mill Creek","Ranch","Lower"
2012-08-17,18.59,2012,8,17,"Mill Creek","Ranch","Lower"
2012-08-18,18.54,2012,8,18,"Mill Creek","Ranch","Lower"
2012-08-19,18.19,2012,8,19,"Mill Creek","Ranch","Lower"
2012-08-20,17.59,2012,8,20,"Mill Creek","Ranch","Lower"
2012-08-21,17.26,2012,8,21,"Mill Creek","Ranch","Lower"
2012-08-22,17.35,2012,8,22,"Mill Creek","Ranch","Lower"
2012-08-23,17.2,2012,8,23,"Mill Creek","Ranch","Lower"
2012-08-24,16.78,2012,8,24,"Mill Creek","Ranch","Lower"
2012-08-25,16.49,2012,8,25,"Mill Creek","Ranch","Lower"
2012-08-26,16.12,2012,8,26,"Mill Creek","Ranch","Lower"
2012-08-27,15.8,2012,8,27,"Mill Creek","Ranch","Lower"
2012-08-28,15.82,2012,8,28,"Mill Creek","Ranch","Lower"
2012-08-29,15.79,2012,8,29,"Mill Creek","Ranch","Lower"
2012-08-30,15.81,2012,8,30,"Mill Creek","Ranch","Lower"
2012-08-31,15.73,2012,8,31,"Mill Creek","Ranch","Lower"
2012-09-01,15.44,2012,9,1,"Mill Creek","Ranch","Lower"
2012-09-02,15.43,2012,9,2,"Mill Creek","Ranch","Lower"
2012-09-03,15.48,2012,9,3,"Mill Creek","Ranch","Lower"
2012-09-04,15.49,2012,9,4,"Mill Creek","Ranch","Lower"
2012-09-05,15.6,2012,9,5,"Mill Creek","Ranch","Lower"
2012-09-06,15.61,2012,9,6,"Mill Creek","Ranch","Lower"
2012-09-07,15.74,2012,9,7,"Mill Creek","Ranch","Lower"
2012-09-08,16.04,2012,9,8,"Mill Creek","Ranch","Lower"
2012-09-09,15.84,2012,9,9,"Mill Creek","Ranch","Lower"
2012-09-10,15.26,2012,9,10,"Mill Creek","Ranch","Lower"
2012-09-11,15.17,2012,9,11,"Mill Creek","Ranch","Lower"
2012-09-12,15.46,2012,9,12,"Mill Creek","Ranch","Lower"
2012-09-13,15.83,2012,9,13,"Mill Creek","Ranch","Lower"
2012-09-14,16.12,2012,9,14,"Mill Creek","Ranch","Lower"
2012-09-15,15.99,2012,9,15,"Mill Creek","Ranch","Lower"
2012-09-16,15.56,2012,9,16,"Mill Creek","Ranch","Lower"
2012-09-17,15.42,2012,9,17,"Mill Creek","Ranch","Lower"
2012-09-18,15.52,2012,9,18,"Mill Creek","Ranch","Lower"
2012-09-19,15.05,2012,9,19,"Mill Creek","Ranch","Lower"
2012-09-20,14.41,2012,9,20,"Mill Creek","Ranch","Lower"
2012-09-21,14.49,2012,9,21,"Mill Creek","Ranch","Lower"
2012-09-22,14.91,2012,9,22,"Mill Creek","Ranch","Lower"
2012-09-23,15.13,2012,9,23,"Mill Creek","Ranch","Lower"
2012-09-24,14.68,2012,9,24,"Mill Creek","Ranch","Lower"
2012-09-25,14.4,2012,9,25,"Mill Creek","Ranch","Lower"
2012-09-26,14.62,2012,9,26,"Mill Creek","Ranch","Lower"
2012-09-27,14.7,2012,9,27,"Mill Creek","Ranch","Lower"
2012-09-28,14.8,2012,9,28,"Mill Creek","Ranch","Lower"
2012-09-29,14.78,2012,9,29,"Mill Creek","Ranch","Lower"
2012-09-30,14.61,2012,9,30,"Mill Creek","Ranch","Lower"
2012-10-01,14.4,2012,10,1,"Mill Creek","Ranch","Lower"
2012-10-02,14.39,2012,10,2,"Mill Creek","Ranch","Lower"
2012-10-03,14.56,2012,10,3,"Mill Creek","Ranch","Lower"
2012-10-04,14.1,2012,10,4,"Mill Creek","Ranch","Lower"
2012-10-05,13.22,2012,10,5,"Mill Creek","Ranch","Lower"
2012-10-06,12.96,2012,10,6,"Mill Creek","Ranch","Lower"
2012-10-07,12.91,2012,10,7,"Mill Creek","Ranch","Lower"
2012-10-08,12.73,2012,10,8,"Mill Creek","Ranch","Lower"
2012-10-09,12.63,2012,10,9,"Mill Creek","Ranch","Lower"
2012-10-10,12.56,2012,10,10,"Mill Creek","Ranch","Lower"
2012-10-11,12.5,2012,10,11,"Mill Creek","Ranch","Lower"
2012-10-12,12.28,2012,10,12,"Mill Creek","Ranch","Lower"
2012-10-13,12.15,2012,10,13,"Mill Creek","Ranch","Lower"
2012-10-14,12.51,2012,10,14,"Mill Creek","Ranch","Lower"
2012-10-15,13.04,2012,10,15,"Mill Creek","Ranch","Lower"
2012-10-16,12.79,2012,10,16,"Mill Creek","Ranch","Lower"
2012-10-17,11.79,2012,10,17,"Mill Creek","Ranch","Lower"
2012-10-18,11.8,2012,10,18,"Mill Creek","Ranch","Lower"
2012-10-19,12.06,2012,10,19,"Mill Creek","Ranch","Lower"
2012-10-20,11.31,2012,10,20,"Mill Creek","Ranch","Lower"
2012-10-21,10.41,2012,10,21,"Mill Creek","Ranch","Lower"
2012-10-22,9.6,2012,10,22,"Mill Creek","Ranch","Lower"
2012-10-23,9.06,2012,10,23,"Mill Creek","Ranch","Lower"
2012-10-24,8.81,2012,10,24,"Mill Creek","Ranch","Lower"
2012-10-25,8.65,2012,10,25,"Mill Creek","Ranch","Lower"
2012-10-26,8.96,2012,10,26,"Mill Creek","Ranch","Lower"
2012-10-27,9.58,2012,10,27,"Mill Creek","Ranch","Lower"
2012-10-28,9.94,2012,10,28,"Mill Creek","Ranch","Lower"
2012-10-29,10.04,2012,10,29,"Mill Creek","Ranch","Lower"
2012-10-30,9.88,2012,10,30,"Mill Creek","Ranch","Lower"
2012-10-31,9.82,2012,10,31,"Mill Creek","Ranch","Lower"
2012-11-01,9.73,2012,11,1,"Mill Creek","Ranch","Lower"
2012-11-02,9.64,2012,11,2,"Mill Creek","Ranch","Lower"
2012-11-03,9.81,2012,11,3,"Mill Creek","Ranch","Lower"
2012-11-04,9.97,2012,11,4,"Mill Creek","Ranch","Lower"
2012-11-05,10.17,2012,11,5,"Mill Creek","Ranch","Lower"
2012-11-06,10.21,2012,11,6,"Mill Creek","Ranch","Lower"
2012-11-07,9.81,2012,11,7,"Mill Creek","Ranch","Lower"
2012-11-08,8.85,2012,11,8,"Mill Creek","Ranch","Lower"
2012-11-09,7.71,2012,11,9,"Mill Creek","Ranch","Lower"
2012-11-10,6.79,2012,11,10,"Mill Creek","Ranch","Lower"
2012-11-11,6.47,2012,11,11,"Mill Creek","Ranch","Lower"
2012-11-12,6.76,2012,11,12,"Mill Creek","Ranch","Lower"
2012-11-13,7.25,2012,11,13,"Mill Creek","Ranch","Lower"
2012-11-14,7.71,2012,11,14,"Mill Creek","Ranch","Lower"
2012-11-15,7.97,2012,11,15,"Mill Creek","Ranch","Lower"
2012-11-16,8.38,2012,11,16,"Mill Creek","Ranch","Lower"
2012-11-17,8.56,2012,11,17,"Mill Creek","Ranch","Lower"
2012-11-18,8.38,2012,11,18,"Mill Creek","Ranch","Lower"
2012-11-19,8.52,2012,11,19,"Mill Creek","Ranch","Lower"
2012-11-20,8.77,2012,11,20,"Mill Creek","Ranch","Lower"
2012-11-21,8.38,2012,11,21,"Mill Creek","Ranch","Lower"
2012-11-22,7.72,2012,11,22,"Mill Creek","Ranch","Lower"
2012-11-23,7.46,2012,11,23,"Mill Creek","Ranch","Lower"
2012-11-24,7.39,2012,11,24,"Mill Creek","Ranch","Lower"
2012-11-25,7.26,2012,11,25,"Mill Creek","Ranch","Lower"
2012-11-26,7.09,2012,11,26,"Mill Creek","Ranch","Lower"
2012-11-27,7.17,2012,11,27,"Mill Creek","Ranch","Lower"
2012-11-28,7.79,2012,11,28,"Mill Creek","Ranch","Lower"
2012-11-29,8.58,2012,11,29,"Mill Creek","Ranch","Lower"
2012-11-30,8.73,2012,11,30,"Mill Creek","Ranch","Lower"
2012-12-01,8.62,2012,12,1,"Mill Creek","Ranch","Lower"
2012-12-02,8.06,2012,12,2,"Mill Creek","Ranch","Lower"
2012-12-03,7.72,2012,12,3,"Mill Creek","Ranch","Lower"
2012-12-04,8.08,2012,12,4,"Mill Creek","Ranch","Lower"
2012-12-05,8.22,2012,12,5,"Mill Creek","Ranch","Lower"
2012-12-06,7.78,2012,12,6,"Mill Creek","Ranch","Lower"
2012-12-07,6.94,2012,12,7,"Mill Creek","Ranch","Lower"
2012-12-08,6.63,2012,12,8,"Mill Creek","Ranch","Lower"
2012-12-09,6.78,2012,12,9,"Mill Creek","Ranch","Lower"
2012-12-10,6.8,2012,12,10,"Mill Creek","Ranch","Lower"
2012-12-11,6.8,2012,12,11,"Mill Creek","Ranch","Lower"
2012-12-12,6.46,2012,12,12,"Mill Creek","Ranch","Lower"
2012-12-13,5.71,2012,12,13,"Mill Creek","Ranch","Lower"
2012-12-14,5.21,2012,12,14,"Mill Creek","Ranch","Lower"
2012-12-15,5.19,2012,12,15,"Mill Creek","Ranch","Lower"
2012-12-16,5.87,2012,12,16,"Mill Creek","Ranch","Lower"
2012-12-17,5.78,2012,12,17,"Mill Creek","Ranch","Lower"
2012-12-18,4.72,2012,12,18,"Mill Creek","Ranch","Lower"
2012-12-19,4.36,2012,12,19,"Mill Creek","Ranch","Lower"
2012-12-20,4.91,2012,12,20,"Mill Creek","Ranch","Lower"
2012-12-21,5.7,2012,12,21,"Mill Creek","Ranch","Lower"
2012-12-22,6.2,2012,12,22,"Mill Creek","Ranch","Lower"
2012-12-23,6.26,2012,12,23,"Mill Creek","Ranch","Lower"
2012-12-24,6.02,2012,12,24,"Mill Creek","Ranch","Lower"
2012-12-25,5.97,2012,12,25,"Mill Creek","Ranch","Lower"
2012-12-26,5.84,2012,12,26,"Mill Creek","Ranch","Lower"
2012-12-27,5.39,2012,12,27,"Mill Creek","Ranch","Lower"
2012-12-28,5.28,2012,12,28,"Mill Creek","Ranch","Lower"
2012-12-29,5.31,2012,12,29,"Mill Creek","Ranch","Lower"
2012-12-30,4.93,2012,12,30,"Mill Creek","Ranch","Lower"
2012-12-31,4.46,2012,12,31,"Mill Creek","Ranch","Lower"
2013-01-01,4.27,2013,1,1,"Mill Creek","Ranch","Lower"
2013-01-02,4.25,2013,1,2,"Mill Creek","Ranch","Lower"
2013-01-03,4.38,2013,1,3,"Mill Creek","Ranch","Lower"
2013-01-04,4.64,2013,1,4,"Mill Creek","Ranch","Lower"
2013-01-05,5.2,2013,1,5,"Mill Creek","Ranch","Lower"
2013-01-06,5.54,2013,1,6,"Mill Creek","Ranch","Lower"
2013-01-07,5.62,2013,1,7,"Mill Creek","Ranch","Lower"
2013-01-08,5.79,2013,1,8,"Mill Creek","Ranch","Lower"
2013-01-09,5.51,2013,1,9,"Mill Creek","Ranch","Lower"
2013-01-10,4.78,2013,1,10,"Mill Creek","Ranch","Lower"
2013-01-11,4.06,2013,1,11,"Mill Creek","Ranch","Lower"
2013-01-12,3.46,2013,1,12,"Mill Creek","Ranch","Lower"
2013-01-13,3.03,2013,1,13,"Mill Creek","Ranch","Lower"
2013-01-14,3.01,2013,1,14,"Mill Creek","Ranch","Lower"
2013-01-15,3.47,2013,1,15,"Mill Creek","Ranch","Lower"
2013-01-16,4.22,2013,1,16,"Mill Creek","Ranch","Lower"
2013-01-17,4.76,2013,1,17,"Mill Creek","Ranch","Lower"
2013-01-18,4.82,2013,1,18,"Mill Creek","Ranch","Lower"
2013-01-19,4.76,2013,1,19,"Mill Creek","Ranch","Lower"
2013-01-20,4.78,2013,1,20,"Mill Creek","Ranch","Lower"
2013-01-21,4.93,2013,1,21,"Mill Creek","Ranch","Lower"
2013-01-22,5.26,2013,1,22,"Mill Creek","Ranch","Lower"
2013-01-23,6.01,2013,1,23,"Mill Creek","Ranch","Lower"
2013-01-24,6.84,2013,1,24,"Mill Creek","Ranch","Lower"
2013-01-25,7.11,2013,1,25,"Mill Creek","Ranch","Lower"
2013-01-26,6.52,2013,1,26,"Mill Creek","Ranch","Lower"
2013-01-27,5.71,2013,1,27,"Mill Creek","Ranch","Lower"
2013-01-28,5.49,2013,1,28,"Mill Creek","Ranch","Lower"
2013-01-29,5.72,2013,1,29,"Mill Creek","Ranch","Lower"
2013-01-30,5.95,2013,1,30,"Mill Creek","Ranch","Lower"
2013-01-31,5.99,2013,1,31,"Mill Creek","Ranch","Lower"
2013-02-01,6.04,2013,2,1,"Mill Creek","Ranch","Lower"
2013-02-02,6.21,2013,2,2,"Mill Creek","Ranch","Lower"
2013-02-03,6.34,2013,2,3,"Mill Creek","Ranch","Lower"
2013-02-04,6.37,2013,2,4,"Mill Creek","Ranch","Lower"
2013-02-05,6.33,2013,2,5,"Mill Creek","Ranch","Lower"
2013-02-06,6.28,2013,2,6,"Mill Creek","Ranch","Lower"
2013-02-07,6.05,2013,2,7,"Mill Creek","Ranch","Lower"
2013-02-08,5.44,2013,2,8,"Mill Creek","Ranch","Lower"
2013-02-09,5.07,2013,2,9,"Mill Creek","Ranch","Lower"
2013-02-10,5.18,2013,2,10,"Mill Creek","Ranch","Lower"
2013-02-11,5.39,2013,2,11,"Mill Creek","Ranch","Lower"
2013-02-12,5.64,2013,2,12,"Mill Creek","Ranch","Lower"
2013-02-13,6.13,2013,2,13,"Mill Creek","Ranch","Lower"
2013-02-14,6.73,2013,2,14,"Mill Creek","Ranch","Lower"
2013-02-15,7.03,2013,2,15,"Mill Creek","Ranch","Lower"
2013-02-16,6.96,2013,2,16,"Mill Creek","Ranch","Lower"
2013-02-17,6.66,2013,2,17,"Mill Creek","Ranch","Lower"
2013-02-18,6.42,2013,2,18,"Mill Creek","Ranch","Lower"
2013-02-19,6.02,2013,2,19,"Mill Creek","Ranch","Lower"
2013-02-20,5.52,2013,2,20,"Mill Creek","Ranch","Lower"
2013-02-21,5.59,2013,2,21,"Mill Creek","Ranch","Lower"
2013-02-22,6.08,2013,2,22,"Mill Creek","Ranch","Lower"
2013-02-23,6.17,2013,2,23,"Mill Creek","Ranch","Lower"
2013-02-24,6.03,2013,2,24,"Mill Creek","Ranch","Lower"
2013-02-25,6.11,2013,2,25,"Mill Creek","Ranch","Lower"
2013-02-26,6.23,2013,2,26,"Mill Creek","Ranch","Lower"
2013-02-27,6.77,2013,2,27,"Mill Creek","Ranch","Lower"
2013-02-28,7.53,2013,2,28,"Mill Creek","Ranch","Lower"
2013-03-01,8,2013,3,1,"Mill Creek","Ranch","Lower"
2013-03-02,8.42,2013,3,2,"Mill Creek","Ranch","Lower"
2013-03-03,8.62,2013,3,3,"Mill Creek","Ranch","Lower"
