"Date","Year","Month","Day","Tributary","Area","Temp"
"2012-09-09",2012,9,9,"Butte Creek","Upper",16.65354167
"2012-09-10",2012,9,10,"Butte Creek","Upper",15.700875
"2012-09-11",2012,9,11,"Butte Creek","Upper",15.28
"2012-09-12",2012,9,12,"Butte Creek","Upper",15.469
"2012-09-13",2012,9,13,"Butte Creek","Upper",15.58433333
"2012-09-14",2012,9,14,"Butte Creek","Upper",15.887625
"2012-09-15",2012,9,15,"Butte Creek","Upper",16.063625
"2012-09-16",2012,9,16,"Butte Creek","Upper",15.55666667
"2012-09-17",2012,9,17,"Butte Creek","Upper",15.41916667
"2012-09-18",2012,9,18,"Butte Creek","Upper",15.64420833
"2012-09-19",2012,9,19,"Butte Creek","Upper",15.47516667
"2012-09-20",2012,9,20,"Butte Creek","Upper",15.36366667
"2012-09-21",2012,9,21,"Butte Creek","Upper",15.48016667
"2012-09-22",2012,9,22,"Butte Creek","Upper",15.25933333
"2012-09-23",2012,9,23,"Butte Creek","Upper",15.01741667
"2012-09-24",2012,9,24,"Butte Creek","Upper",14.84491667
"2012-09-25",2012,9,25,"Butte Creek","Upper",14.29620833
"2012-09-26",2012,9,26,"Butte Creek","Upper",14.47104167
"2012-09-27",2012,9,27,"Butte Creek","Upper",14.73229167
"2012-09-28",2012,9,28,"Butte Creek","Upper",14.65545833
"2012-09-29",2012,9,29,"Butte Creek","Upper",14.67041667
"2012-09-30",2012,9,30,"Butte Creek","Upper",14.50883333
"2012-10-01",2012,10,1,"Butte Creek","Upper",14.40204167
"2012-10-02",2012,10,2,"Butte Creek","Upper",14.47595833
"2012-10-03",2012,10,3,"Butte Creek","Upper",14.414125
"2012-10-04",2012,10,4,"Butte Creek","Upper",14.25154167
"2012-10-05",2012,10,5,"Butte Creek","Upper",13.86175
"2012-10-06",2012,10,6,"Butte Creek","Upper",13.34695833
"2012-10-07",2012,10,7,"Butte Creek","Upper",12.98275
"2012-10-08",2012,10,8,"Butte Creek","Upper",12.63691667
"2012-10-09",2012,10,9,"Butte Creek","Upper",12.0585
"2012-10-10",2012,10,10,"Butte Creek","Upper",11.901875
"2012-10-11",2012,10,11,"Butte Creek","Upper",11.825125
"2012-10-12",2012,10,12,"Butte Creek","Upper",11.4895
"2012-10-13",2012,10,13,"Butte Creek","Upper",11.34108333
"2012-10-14",2012,10,14,"Butte Creek","Upper",11.662125
"2012-10-15",2012,10,15,"Butte Creek","Upper",12.185375
"2012-10-16",2012,10,16,"Butte Creek","Upper",12.83291667
"2012-10-17",2012,10,17,"Butte Creek","Upper",12.21995833
"2012-10-18",2012,10,18,"Butte Creek","Upper",11.99066667
"2012-10-19",2012,10,19,"Butte Creek","Upper",12.24720833
"2012-10-20",2012,10,20,"Butte Creek","Upper",12.18058333
"2012-10-21",2012,10,21,"Butte Creek","Upper",11.529
"2012-10-22",2012,10,22,"Butte Creek","Upper",10.39841667
"2012-10-23",2012,10,23,"Butte Creek","Upper",8.536125
"2012-10-24",2012,10,24,"Butte Creek","Upper",7.708166667
"2012-10-25",2012,10,25,"Butte Creek","Upper",7.571125
"2012-10-26",2012,10,26,"Butte Creek","Upper",7.349666667
"2012-10-27",2012,10,27,"Butte Creek","Upper",8.34125
"2012-10-28",2012,10,28,"Butte Creek","Upper",9.19575
"2012-10-29",2012,10,29,"Butte Creek","Upper",9.630041667
"2012-10-30",2012,10,30,"Butte Creek","Upper",9.7
"2012-10-31",2012,10,31,"Butte Creek","Upper",9.525458333
"2012-11-01",2012,11,1,"Butte Creek","Upper",9.82925
"2012-11-02",2012,11,2,"Butte Creek","Upper",9.523291667
"2012-11-03",2012,11,3,"Butte Creek","Upper",9.466833333
"2012-11-04",2012,11,4,"Butte Creek","Upper",9.812708333
"2012-11-05",2012,11,5,"Butte Creek","Upper",10.182125
"2012-11-06",2012,11,6,"Butte Creek","Upper",10.419125
"2012-11-07",2012,11,7,"Butte Creek","Upper",10.23029167
"2012-11-08",2012,11,8,"Butte Creek","Upper",9.532208333
"2012-11-09",2012,11,9,"Butte Creek","Upper",7.852666667
"2012-11-10",2012,11,10,"Butte Creek","Upper",6.130458333
"2012-11-11",2012,11,11,"Butte Creek","Upper",5.138041667
"2012-11-12",2012,11,12,"Butte Creek","Upper",5.192791667
"2012-11-13",2012,11,13,"Butte Creek","Upper",5.795833333
"2012-11-14",2012,11,14,"Butte Creek","Upper",6.829375
"2012-11-15",2012,11,15,"Butte Creek","Upper",7.003708333
"2012-11-16",2012,11,16,"Butte Creek","Upper",7.065791667
"2012-11-17",2012,11,17,"Butte Creek","Upper",8.2345
"2012-11-18",2012,11,18,"Butte Creek","Upper",8.574375
"2012-11-19",2012,11,19,"Butte Creek","Upper",7.8575
"2012-11-20",2012,11,20,"Butte Creek","Upper",8.153583333
"2012-11-21",2012,11,21,"Butte Creek","Upper",9.300166667
"2012-11-22",2012,11,22,"Butte Creek","Upper",8.070666667
"2012-11-23",2012,11,23,"Butte Creek","Upper",7.458208333
"2012-11-24",2012,11,24,"Butte Creek","Upper",7.317791667
"2012-11-25",2012,11,25,"Butte Creek","Upper",7.080583333
"2012-11-26",2012,11,26,"Butte Creek","Upper",6.797333333
"2012-11-27",2012,11,27,"Butte Creek","Upper",6.430708333
"2012-11-28",2012,11,28,"Butte Creek","Upper",6.780291667
"2012-11-29",2012,11,29,"Butte Creek","Upper",8.027083333
"2012-11-30",2012,11,30,"Butte Creek","Upper",9.606291667
"2012-12-01",2012,12,1,"Butte Creek","Upper",9.683583333
"2012-12-02",2012,12,2,"Butte Creek","Upper",9.760666667
"2012-12-03",2012,12,3,"Butte Creek","Upper",8.667458333
"2012-12-04",2012,12,4,"Butte Creek","Upper",8.921958333
"2012-12-05",2012,12,5,"Butte Creek","Upper",9.178333333
"2012-12-06",2012,12,6,"Butte Creek","Upper",9.086833333
"2012-12-07",2012,12,7,"Butte Creek","Upper",7.635541667
"2012-12-08",2012,12,8,"Butte Creek","Upper",6.693708333
"2012-12-09",2012,12,9,"Butte Creek","Upper",6.888791667
"2012-12-10",2012,12,10,"Butte Creek","Upper",7.06575
"2012-12-11",2012,12,11,"Butte Creek","Upper",6.649583333
"2012-12-12",2012,12,12,"Butte Creek","Upper",6.460583333
"2012-12-13",2012,12,13,"Butte Creek","Upper",4.947916667
"2012-12-14",2012,12,14,"Butte Creek","Upper",4.435583333
"2012-12-15",2012,12,15,"Butte Creek","Upper",4.114083333
"2012-12-16",2012,12,16,"Butte Creek","Upper",4.186708333
"2012-12-17",2012,12,17,"Butte Creek","Upper",6.274625
"2012-12-18",2012,12,18,"Butte Creek","Upper",5.61525
"2012-12-19",2012,12,19,"Butte Creek","Upper",4.173708333
"2012-12-20",2012,12,20,"Butte Creek","Upper",4.317833333
"2012-12-21",2012,12,21,"Butte Creek","Upper",3.442625
"2012-12-22",2012,12,22,"Butte Creek","Upper",5.481833333
"2012-12-23",2012,12,23,"Butte Creek","Upper",6.802
"2012-12-24",2012,12,24,"Butte Creek","Upper",7.186625
"2012-12-25",2012,12,25,"Butte Creek","Upper",6.635916667
"2012-12-26",2012,12,26,"Butte Creek","Upper",6.396
"2012-12-27",2012,12,27,"Butte Creek","Upper",6.022416667
"2012-12-28",2012,12,28,"Butte Creek","Upper",5.419291667
"2012-12-29",2012,12,29,"Butte Creek","Upper",5.652416667
"2012-12-30",2012,12,30,"Butte Creek","Upper",5.133041667
"2012-12-31",2012,12,31,"Butte Creek","Upper",4.158583333
"2013-01-01",2013,1,1,"Butte Creek","Upper",4.097833333
"2013-01-02",2013,1,2,"Butte Creek","Upper",3.9385
"2013-01-03",2013,1,3,"Butte Creek","Upper",3.9025
"2013-01-04",2013,1,4,"Butte Creek","Upper",3.999583333
"2013-01-05",2013,1,5,"Butte Creek","Upper",4.365708333
"2013-01-06",2013,1,6,"Butte Creek","Upper",5.0565
"2013-01-07",2013,1,7,"Butte Creek","Upper",5.281666667
"2013-01-08",2013,1,8,"Butte Creek","Upper",5.676
"2013-01-09",2013,1,9,"Butte Creek","Upper",5.259875
"2013-01-10",2013,1,10,"Butte Creek","Upper",4.284041667
"2013-01-11",2013,1,11,"Butte Creek","Upper",3.31925
"2013-01-12",2013,1,12,"Butte Creek","Upper",2.545375
"2013-01-13",2013,1,13,"Butte Creek","Upper",1.898125
"2013-01-14",2013,1,14,"Butte Creek","Upper",1.685291667
"2013-01-15",2013,1,15,"Butte Creek","Upper",2.367541667
"2013-01-16",2013,1,16,"Butte Creek","Upper",3.32075
"2013-01-17",2013,1,17,"Butte Creek","Upper",3.804958333
"2013-01-18",2013,1,18,"Butte Creek","Upper",3.845625
"2013-01-19",2013,1,19,"Butte Creek","Upper",3.735208333
"2013-01-20",2013,1,20,"Butte Creek","Upper",3.757125
"2013-01-21",2013,1,21,"Butte Creek","Upper",3.826791667
"2013-01-22",2013,1,22,"Butte Creek","Upper",4.136583333
"2013-01-23",2013,1,23,"Butte Creek","Upper",4.665791667
"2013-01-24",2013,1,24,"Butte Creek","Upper",5.963291667
"2013-01-25",2013,1,25,"Butte Creek","Upper",6.473041667
"2013-01-26",2013,1,26,"Butte Creek","Upper",6.533458333
"2013-01-27",2013,1,27,"Butte Creek","Upper",5.542166667
"2013-01-28",2013,1,28,"Butte Creek","Upper",4.872375
"2013-01-29",2013,1,29,"Butte Creek","Upper",4.758791667
"2013-01-30",2013,1,30,"Butte Creek","Upper",5.19825
"2013-01-31",2013,1,31,"Butte Creek","Upper",5.267041667
"2013-02-01",2013,2,1,"Butte Creek","Upper",5.135958333
"2013-02-02",2013,2,2,"Butte Creek","Upper",5.325916667
"2013-02-03",2013,2,3,"Butte Creek","Upper",5.47925
"2013-02-04",2013,2,4,"Butte Creek","Upper",5.434208333
"2013-02-05",2013,2,5,"Butte Creek","Upper",5.435208333
"2013-02-06",2013,2,6,"Butte Creek","Upper",5.269166667
"2013-02-07",2013,2,7,"Butte Creek","Upper",4.920791667
"2013-02-08",2013,2,8,"Butte Creek","Upper",4.16825
"2013-02-09",2013,2,9,"Butte Creek","Upper",3.713166667
"2013-02-10",2013,2,10,"Butte Creek","Upper",3.8135
"2013-02-11",2013,2,11,"Butte Creek","Upper",4.302416667
"2013-02-12",2013,2,12,"Butte Creek","Upper",4.285416667
"2013-02-13",2013,2,13,"Butte Creek","Upper",4.705541667
"2013-02-14",2013,2,14,"Butte Creek","Upper",5.343916667
"2013-02-15",2013,2,15,"Butte Creek","Upper",5.758833333
"2013-02-16",2013,2,16,"Butte Creek","Upper",5.786916667
"2013-02-17",2013,2,17,"Butte Creek","Upper",5.63425
"2013-02-18",2013,2,18,"Butte Creek","Upper",5.422416667
"2013-02-19",2013,2,19,"Butte Creek","Upper",4.971125
"2013-02-20",2013,2,20,"Butte Creek","Upper",3.428958333
"2013-02-21",2013,2,21,"Butte Creek","Upper",3.678458333
"2013-02-22",2013,2,22,"Butte Creek","Upper",4.158791667
"2013-02-23",2013,2,23,"Butte Creek","Upper",4.980083333
"2013-02-24",2013,2,24,"Butte Creek","Upper",4.316958333
"2013-02-25",2013,2,25,"Butte Creek","Upper",4.447041667
"2013-02-26",2013,2,26,"Butte Creek","Upper",4.41775
"2013-02-27",2013,2,27,"Butte Creek","Upper",4.6235
"2013-02-28",2013,2,28,"Butte Creek","Upper",5.462208333
"2013-03-01",2013,3,1,"Butte Creek","Upper",6.393208333
"2013-03-02",2013,3,2,"Butte Creek","Upper",6.890875
"2013-03-03",2013,3,3,"Butte Creek","Upper",7.385916667
"2013-03-04",2013,3,4,"Butte Creek","Upper",6.888833333
"2013-03-05",2013,3,5,"Butte Creek","Upper",6.942583333
"2013-03-06",2013,3,6,"Butte Creek","Upper",6.102041667
"2013-03-07",2013,3,7,"Butte Creek","Upper",4.723
"2013-03-08",2013,3,8,"Butte Creek","Upper",5.003458333
"2013-03-09",2013,3,9,"Butte Creek","Upper",5.5865
"2013-03-10",2013,3,10,"Butte Creek","Upper",5.691
"2013-03-11",2013,3,11,"Butte Creek","Upper",6.3775
"2013-03-12",2013,3,12,"Butte Creek","Upper",7.176291667
"2013-03-13",2013,3,13,"Butte Creek","Upper",7.841291667
"2013-03-14",2013,3,14,"Butte Creek","Upper",7.910291667
"2013-03-15",2013,3,15,"Butte Creek","Upper",8.053958333
"2013-03-16",2013,3,16,"Butte Creek","Upper",7.833208333
"2013-03-17",2013,3,17,"Butte Creek","Upper",7.207375
"2013-03-18",2013,3,18,"Butte Creek","Upper",6.720958333
"2013-03-19",2013,3,19,"Butte Creek","Upper",7.502541667
"2013-03-20",2013,3,20,"Butte Creek","Upper",8.00125
"2013-03-21",2013,3,21,"Butte Creek","Upper",7.748708333
"2013-03-22",2013,3,22,"Butte Creek","Upper",6.29625
"2013-03-23",2013,3,23,"Butte Creek","Upper",5.915458333
"2013-03-24",2013,3,24,"Butte Creek","Upper",6.753833333
"2013-03-25",2013,3,25,"Butte Creek","Upper",7.415916667
"2013-03-26",2013,3,26,"Butte Creek","Upper",7.867
"2013-03-27",2013,3,27,"Butte Creek","Upper",8.3095
"2013-03-28",2013,3,28,"Butte Creek","Upper",8.380583333
"2013-03-29",2013,3,29,"Butte Creek","Upper",8.263375
"2013-03-30",2013,3,30,"Butte Creek","Upper",8.79425
"2013-03-31",2013,3,31,"Butte Creek","Upper",9.157791667
"2013-04-01",2013,4,1,"Butte Creek","Upper",8.154125
"2013-04-02",2013,4,2,"Butte Creek","Upper",8.188375
"2013-04-03",2013,4,3,"Butte Creek","Upper",8.685208333
"2013-04-04",2013,4,4,"Butte Creek","Upper",8.892791667
"2013-04-05",2013,4,5,"Butte Creek","Upper",8.570333333
"2013-04-06",2013,4,6,"Butte Creek","Upper",8.815333333
"2013-04-07",2013,4,7,"Butte Creek","Upper",8.918875
"2013-04-08",2013,4,8,"Butte Creek","Upper",8.0235
"2013-04-09",2013,4,9,"Butte Creek","Upper",7.50625
"2013-04-10",2013,4,10,"Butte Creek","Upper",9.012583333
"2013-04-11",2013,4,11,"Butte Creek","Upper",10.15016667
"2013-04-12",2013,4,12,"Butte Creek","Upper",9.771666667
"2013-04-13",2013,4,13,"Butte Creek","Upper",10.09475
"2013-04-14",2013,4,14,"Butte Creek","Upper",9.435666667
"2013-04-15",2013,4,15,"Butte Creek","Upper",8.2535
"2013-04-16",2013,4,16,"Butte Creek","Upper",7.0595
"2013-04-17",2013,4,17,"Butte Creek","Upper",7.248958333
"2013-04-18",2013,4,18,"Butte Creek","Upper",8.119208333
"2013-04-19",2013,4,19,"Butte Creek","Upper",9.713833333
"2013-04-20",2013,4,20,"Butte Creek","Upper",10.45441667
"2013-04-21",2013,4,21,"Butte Creek","Upper",10.86029167
"2013-04-22",2013,4,22,"Butte Creek","Upper",11.45766667
"2013-04-23",2013,4,23,"Butte Creek","Upper",11.25108333
"2013-04-24",2013,4,24,"Butte Creek","Upper",11.281
"2013-04-25",2013,4,25,"Butte Creek","Upper",11.25870833
"2013-04-26",2013,4,26,"Butte Creek","Upper",11.92616667
"2013-04-27",2013,4,27,"Butte Creek","Upper",12.70875
"2013-04-28",2013,4,28,"Butte Creek","Upper",13.34195833
"2013-04-29",2013,4,29,"Butte Creek","Upper",13.61958333
"2013-04-30",2013,4,30,"Butte Creek","Upper",13.22729167
"2013-05-01",2013,5,1,"Butte Creek","Upper",12.22733333
"2013-05-02",2013,5,2,"Butte Creek","Upper",12.03758333
"2013-05-03",2013,5,3,"Butte Creek","Upper",12.79041667
"2013-05-04",2013,5,4,"Butte Creek","Upper",13.30095833
"2013-05-05",2013,5,5,"Butte Creek","Upper",13.34091667
"2013-05-06",2013,5,6,"Butte Creek","Upper",12.53416667
"2013-05-07",2013,5,7,"Butte Creek","Upper",11.12341667
"2013-05-08",2013,5,8,"Butte Creek","Upper",11.46841667
"2013-05-09",2013,5,9,"Butte Creek","Upper",12.993875
"2013-05-10",2013,5,10,"Butte Creek","Upper",14.45379167
"2013-05-11",2013,5,11,"Butte Creek","Upper",15.38029167
"2013-05-12",2013,5,12,"Butte Creek","Upper",15.983125
"2013-05-13",2013,5,13,"Butte Creek","Upper",15.69479167
"2013-05-14",2013,5,14,"Butte Creek","Upper",15.893375
"2013-05-15",2013,5,15,"Butte Creek","Upper",15.903625
"2013-05-16",2013,5,16,"Butte Creek","Upper",15.16070833
"2013-05-17",2013,5,17,"Butte Creek","Upper",13.87558333
"2013-05-18",2013,5,18,"Butte Creek","Upper",13.276375
"2013-05-19",2013,5,19,"Butte Creek","Upper",13.43241667
"2013-05-20",2013,5,20,"Butte Creek","Upper",13.70175
"2013-05-21",2013,5,21,"Butte Creek","Upper",14.17225
"2013-05-22",2013,5,22,"Butte Creek","Upper",12.82133333
"2013-05-23",2013,5,23,"Butte Creek","Upper",11.69616667
"2013-05-24",2013,5,24,"Butte Creek","Upper",11.44129167
"2013-05-25",2013,5,25,"Butte Creek","Upper",12.16104167
"2013-05-26",2013,5,26,"Butte Creek","Upper",12.804875
"2013-05-27",2013,5,27,"Butte Creek","Upper",12.43875
"2013-05-28",2013,5,28,"Butte Creek","Upper",12.3
"2013-05-29",2013,5,29,"Butte Creek","Upper",13.22008333
"2013-05-30",2013,5,30,"Butte Creek","Upper",13.5045
"2013-05-31",2013,5,31,"Butte Creek","Upper",13.68429167
"2013-06-01",2013,6,1,"Butte Creek","Upper",14.69258333
"2013-06-02",2013,6,2,"Butte Creek","Upper",15.64666667
"2013-06-03",2013,6,3,"Butte Creek","Upper",16.33725
"2013-06-04",2013,6,4,"Butte Creek","Upper",16.9
"2013-06-05",2013,6,5,"Butte Creek","Upper",17.54379167
"2013-06-06",2013,6,6,"Butte Creek","Upper",18.17095833
"2013-06-07",2013,6,7,"Butte Creek","Upper",18.59125
"2013-06-08",2013,6,8,"Butte Creek","Upper",19.056
"2013-06-09",2013,6,9,"Butte Creek","Upper",19.54570833
"2013-06-10",2013,6,10,"Butte Creek","Upper",18.26433333
"2013-06-11",2013,6,11,"Butte Creek","Upper",16.557
"2013-06-12",2013,6,12,"Butte Creek","Upper",16.32858333
"2013-06-13",2013,6,13,"Butte Creek","Upper",16.01283333
"2013-06-14",2013,6,14,"Butte Creek","Upper",15.597125
"2013-06-15",2013,6,15,"Butte Creek","Upper",15.78395833
"2013-06-16",2013,6,16,"Butte Creek","Upper",16.00958333
"2013-06-17",2013,6,17,"Butte Creek","Upper",16.37408333
"2013-06-18",2013,6,18,"Butte Creek","Upper",16.47
"2013-06-19",2013,6,19,"Butte Creek","Upper",15.55766667
"2013-06-20",2013,6,20,"Butte Creek","Upper",14.935125
"2013-06-21",2013,6,21,"Butte Creek","Upper",15.081375
"2013-06-22",2013,6,22,"Butte Creek","Upper",15.51825
"2013-06-23",2013,6,23,"Butte Creek","Upper",15.84691667
"2013-06-24",2013,6,24,"Butte Creek","Upper",15.49920833
"2013-06-25",2013,6,25,"Butte Creek","Upper",14.16266667
"2013-06-26",2013,6,26,"Butte Creek","Upper",14.67179167
"2013-06-27",2013,6,27,"Butte Creek","Upper",16.6
"2013-06-28",2013,6,28,"Butte Creek","Upper",17.85295833
"2013-06-29",2013,6,29,"Butte Creek","Upper",18.77454167
"2013-06-30",2013,6,30,"Butte Creek","Upper",18.904375
"2013-07-01",2013,7,1,"Butte Creek","Upper",19.05991667
"2013-07-02",2013,7,2,"Butte Creek","Upper",19.5
"2013-07-03",2013,7,3,"Butte Creek","Upper",20.11495833
"2013-07-04",2013,7,4,"Butte Creek","Upper",20.61008333
"2013-07-05",2013,7,5,"Butte Creek","Upper",20.151375
"2013-07-06",2013,7,6,"Butte Creek","Upper",19.20575
"2013-07-07",2013,7,7,"Butte Creek","Upper",18.50208333
"2013-07-08",2013,7,8,"Butte Creek","Upper",18.09775
"2013-07-09",2013,7,9,"Butte Creek","Upper",17.9
"2013-07-10",2013,7,10,"Butte Creek","Upper",18.053125
"2013-07-11",2013,7,11,"Butte Creek","Upper",17.93429167
"2013-07-12",2013,7,12,"Butte Creek","Upper",17.58141667
"2013-07-13",2013,7,13,"Butte Creek","Upper",17.39595833
"2013-07-14",2013,7,14,"Butte Creek","Upper",17.30783333
"2013-07-15",2013,7,15,"Butte Creek","Upper",17.63291667
"2013-07-16",2013,7,16,"Butte Creek","Upper",17.9
"2013-07-17",2013,7,17,"Butte Creek","Upper",17.512125
"2013-07-18",2013,7,18,"Butte Creek","Upper",17.49116667
"2013-07-19",2013,7,19,"Butte Creek","Upper",17.92929167
"2013-07-20",2013,7,20,"Butte Creek","Upper",18.78258333
"2013-07-21",2013,7,21,"Butte Creek","Upper",19.73495833
"2013-07-22",2013,7,22,"Butte Creek","Upper",20.163375
"2013-07-23",2013,7,23,"Butte Creek","Upper",19.930875
"2013-07-24",2013,7,24,"Butte Creek","Upper",20.1
"2013-07-25",2013,7,25,"Butte Creek","Upper",20.4
"2013-07-26",2013,7,26,"Butte Creek","Upper",20.7
"2013-07-27",2013,7,27,"Butte Creek","Upper",20.5
"2013-07-28",2013,7,28,"Butte Creek","Upper",20.2
"2013-07-29",2013,7,29,"Butte Creek","Upper",19.4
"2013-07-30",2013,7,30,"Butte Creek","Upper",18.39376923
"2013-07-31",2013,7,31,"Butte Creek","Upper",17.67466667
"2013-08-01",2013,8,1,"Butte Creek","Upper",17.22066667
"2013-08-02",2013,8,2,"Butte Creek","Upper",16.86458333
"2013-08-03",2013,8,3,"Butte Creek","Upper",16.90125
"2013-08-04",2013,8,4,"Butte Creek","Upper",16.90933333
"2013-08-05",2013,8,5,"Butte Creek","Upper",16.96575
"2013-08-06",2013,8,6,"Butte Creek","Upper",16.9
"2013-08-07",2013,8,7,"Butte Creek","Upper",17.11354167
"2013-08-08",2013,8,8,"Butte Creek","Upper",16.902375
"2013-08-09",2013,8,9,"Butte Creek","Upper",16.39520833
"2013-08-10",2013,8,10,"Butte Creek","Upper",16.25020833
"2013-08-11",2013,8,11,"Butte Creek","Upper",16.33454167
"2013-08-12",2013,8,12,"Butte Creek","Upper",16.405125
"2013-08-13",2013,8,13,"Butte Creek","Upper",16.35745833
"2013-08-14",2013,8,14,"Butte Creek","Upper",16.416
"2013-08-15",2013,8,15,"Butte Creek","Upper",16.54204167
"2013-08-16",2013,8,16,"Butte Creek","Upper",16.78225
"2013-08-17",2013,8,17,"Butte Creek","Upper",16.93204167
"2013-08-18",2013,8,18,"Butte Creek","Upper",17.42075
"2013-08-19",2013,8,19,"Butte Creek","Upper",18.15433333
"2013-08-20",2013,8,20,"Butte Creek","Upper",18.525875
"2013-08-21",2013,8,21,"Butte Creek","Upper",18.82408333
"2013-08-22",2013,8,22,"Butte Creek","Upper",18.596125
"2013-08-23",2013,8,23,"Butte Creek","Upper",17.73216667
"2013-08-24",2013,8,24,"Butte Creek","Upper",17.12558333
"2013-08-25",2013,8,25,"Butte Creek","Upper",16.93820833
"2013-08-26",2013,8,26,"Butte Creek","Upper",16.85566667
"2013-08-27",2013,8,27,"Butte Creek","Upper",16.5
"2013-08-28",2013,8,28,"Butte Creek","Upper",16.40616667
"2013-08-29",2013,8,29,"Butte Creek","Upper",16.39117391
"2013-08-30",2013,8,30,"Butte Creek","Upper",16.30679167
"2013-08-31",2013,8,31,"Butte Creek","Upper",16.322625
"2013-09-01",2013,9,1,"Butte Creek","Upper",16.60279167
"2013-09-02",2013,9,2,"Butte Creek","Upper",17.06695833
"2013-09-03",2013,9,3,"Butte Creek","Upper",16.779
"2013-09-04",2013,9,4,"Butte Creek","Upper",17.07091667
"2013-09-05",2013,9,5,"Butte Creek","Upper",16.71595833
"2013-09-06",2013,9,6,"Butte Creek","Upper",15.9245
"2013-09-07",2013,9,7,"Butte Creek","Upper",15.694875
"2013-09-08",2013,9,8,"Butte Creek","Upper",15.75845833
"2013-09-09",2013,9,9,"Butte Creek","Upper",16.0595
"2013-09-10",2013,9,10,"Butte Creek","Upper",16.49941667
"2013-09-11",2013,9,11,"Butte Creek","Upper",16.76058333
"2013-09-12",2013,9,12,"Butte Creek","Upper",16.73170833
"2013-09-13",2013,9,13,"Butte Creek","Upper",17.01541667
"2013-09-14",2013,9,14,"Butte Creek","Upper",17.3575
"2013-09-15",2013,9,15,"Butte Creek","Upper",16.906375
"2013-09-16",2013,9,16,"Butte Creek","Upper",15.77645833
"2013-09-17",2013,9,17,"Butte Creek","Upper",15.335875
"2013-09-18",2013,9,18,"Butte Creek","Upper",14.58875
"2013-09-19",2013,9,19,"Butte Creek","Upper",14.25133333
"2013-09-20",2013,9,20,"Butte Creek","Upper",14.10641667
"2013-09-21",2013,9,21,"Butte Creek","Upper",14.12070833
"2013-09-22",2013,9,22,"Butte Creek","Upper",12.87525
"2013-09-23",2013,9,23,"Butte Creek","Upper",12.90091667
"2013-09-24",2013,9,24,"Butte Creek","Upper",13.45808333
"2013-09-25",2013,9,25,"Butte Creek","Upper",12.916375
"2013-09-26",2013,9,26,"Butte Creek","Upper",11.740125
"2013-09-27",2013,9,27,"Butte Creek","Upper",11.10054167
"2013-09-28",2013,9,28,"Butte Creek","Upper",11.217375
"2013-09-29",2013,9,29,"Butte Creek","Upper",11.51779167
"2013-09-30",2013,9,30,"Butte Creek","Upper",12.21508333
"2013-10-01",2013,10,1,"Butte Creek","Upper",12.767375
"2013-10-02",2013,10,2,"Butte Creek","Upper",12.44658333
"2013-10-03",2013,10,3,"Butte Creek","Upper",11.40216667
"2013-10-04",2013,10,4,"Butte Creek","Upper",10.582
"2013-10-05",2013,10,5,"Butte Creek","Upper",10.20525
"2013-10-06",2013,10,6,"Butte Creek","Upper",10.36966667
"2013-10-07",2013,10,7,"Butte Creek","Upper",10.32083333
"2013-10-08",2013,10,8,"Butte Creek","Upper",10.14408333
"2013-10-09",2013,10,9,"Butte Creek","Upper",10.10529167
"2013-10-10",2013,10,10,"Butte Creek","Upper",10.11029167
"2013-10-11",2013,10,11,"Butte Creek","Upper",10.12658333
"2013-10-12",2013,10,12,"Butte Creek","Upper",10.03575
"2013-10-13",2013,10,13,"Butte Creek","Upper",10.00791667
"2013-10-14",2013,10,14,"Butte Creek","Upper",9.68725
"2013-10-15",2013,10,15,"Butte Creek","Upper",9.62875
"2013-10-16",2013,10,16,"Butte Creek","Upper",9.361458333
"2013-10-17",2013,10,17,"Butte Creek","Upper",9.358416667
"2013-10-18",2013,10,18,"Butte Creek","Upper",9.535125
"2013-10-19",2013,10,19,"Butte Creek","Upper",9.772541667
"2013-10-20",2013,10,20,"Butte Creek","Upper",9.901458333
"2013-10-21",2013,10,21,"Butte Creek","Upper",10.03570833
"2013-10-22",2013,10,22,"Butte Creek","Upper",9.997076923
"2013-10-23",2013,10,23,"Butte Creek","Upper",9.472908969
"2013-10-24",2013,10,24,"Butte Creek","Upper",9.263004249
"2013-10-25",2013,10,25,"Butte Creek","Upper",9.053099528
"2013-10-26",2013,10,26,"Butte Creek","Upper",8.993126751
"2013-10-27",2013,10,27,"Butte Creek","Upper",8.933153974
"2013-10-28",2013,10,28,"Butte Creek","Upper",8.633290087
"2013-10-29",2013,10,29,"Butte Creek","Upper",8.753235642
"2013-10-30",2013,10,30,"Butte Creek","Upper",7.853643983
"2013-10-31",2013,10,31,"Butte Creek","Upper",7.733698428
"2013-11-01",2013,11,1,"Butte Creek","Upper",7.853643983
"2013-11-02",2013,11,2,"Butte Creek","Upper",7.883630371
"2013-11-03",2013,11,3,"Butte Creek","Upper",7.433834542
"2013-11-04",2013,11,4,"Butte Creek","Upper",6.744147603
"2013-11-05",2013,11,5,"Butte Creek","Upper",6.924065935
"2013-11-06",2013,11,6,"Butte Creek","Upper",7.193943433
"2013-11-07",2013,11,7,"Butte Creek","Upper",7.793671205
"2013-11-08",2013,11,8,"Butte Creek","Upper",7.583766485
"2013-11-09",2013,11,9,"Butte Creek","Upper",7.613752874
"2013-11-10",2013,11,10,"Butte Creek","Upper",7.613752874
